vogo-00586	Statement: “We have moved over $100 million into local banks so banks would have money to lend because that helps indirectly to create jobs,” County Supervisor Ron Roberts said on the KPBS program These Days last week.	determination: true	https://www.voiceofsandiego.org/fact/fact-check-county-invests-100m-in-local-banks/	Analysis: During a roundtable discussion with District 4 candidates for county supervisor, KPBS host Maureen Cavanaugh asked Roberts, the incumbent, to explain what the county is doing or should be doing to create more jobs.	None	None	None	None	Fact Check: County Invests $100M in Local Banks?	May 11, 2010	None	['None']
vogo-00372	Fact Check TV: Police Chief and School Test Scores	none	https://www.voiceofsandiego.org/fact/fact-check-tv-police-chief-and-school-test-scores/	None	None	None	None	None	Fact Check TV: Police Chief and School Test Scores	June 27, 2011	None	['None']
vogo-00488	Statement: “District 8 has the highest rate of motor vehicle theft in the city: almost one third of all cars stolen in San Diego are stolen in District 8,” says the campaign website for David Alvarez, the recently elected city councilman, as of Nov. 10.	determination: mostly true	https://www.voiceofsandiego.org/topics/news/fact-check-where-vehicles-are-stolen-in-san-diego/	Analysis: Voters elected Alvarez last week to replace District 8 City Councilman Ben Hueso, who represents the city’s southernmost neighborhoods. Alvarez defeated Ben Hueso’s brother, Felipe Hueso, with 58.7 percent of the total vote.	None	None	None	None	Fact Check: Where Vehicles Are Stolen in San Diego	November 11, 2010	None	['San_Diego', 'David_Alvarez_(politician)']
vogo-00536	Statement: “No other city has had discussions about retiree health reform. We’re in those discussions and negotiations and we’ll continue with those,” Mayor Jerry Sanders at a press conference Aug. 5 promoting November’s financial reform ballot measure.	determination: false	https://www.voiceofsandiego.org/topics/news/fact-check-s-d-a-lone-wolf-on-reform/	Analysis: Of the 10 fiscal reforms on the city of San Diego’s November sales tax ballot proposition, reducing retiree health care costs is city’s the biggest opportunity for savings.	None	None	None	None	Fact Check: S.D. a Lone Wolf on Reform?	August 17, 2010	None	['None']
vogo-00158	Saddled With Campaign IOUs: Fact Check TV	none	https://www.voiceofsandiego.org/fact/saddled-with-campaign-ious-fact-check-tv/	None	None	None	None	None	Saddled With Campaign IOUs: Fact Check TV	December 4, 2012	None	['None']
vogo-00103	A Closer Look at School Board Trustees' Day Jobs	none	https://www.voiceofsandiego.org/topics/education/a-closer-look-at-school-board-trustees-day-jobs/	None	None	None	None	None	A Closer Look at School Board Trustees' Day Jobs	June 17, 2013	None	['None']
vogo-00236	Statement: “The same polls showed me 20 percent behind a week before I won District Attorney in 2002,” mayoral candidate Bonnie Dumanis said during a May 14 interview with KPBS.	determination: barely true	https://www.voiceofsandiego.org/mayor-2012/dumanis-fight-against-the-polls-fact-check/	Analysis: Dumanis is fighting a perception, fed by public opinion polls, that she’s not a competitive candidate in the mayor’s race. Polls predict she will not advance past the June 5 primary, which has spurred news media to ask why she’s losing, or worse, whether she’ll drop out.	None	None	None	None	Dumanis' Fight Against the Polls: Fact Check	May 21, 2012	None	['Bonnie_Dumanis']
vogo-00026	Statement: “I’m not a politician,” Scott Sherman, a person who holds a political office on San Diego’s City Council, told KPBS.	determination: huckster propaganda	https://www.voiceofsandiego.org/city-council/fact-check-is-san-diego-city-councilman-scott-sherman-a-politician/	Analysis: Yes, he is.	None	None	None	None	Fact Check: Is San Diego City Councilman Scott Sherman a Politician?	January 23, 2015	None	['None']
vogo-00298	Access to the Aircraft Carrier: Fact Check TV	none	https://www.voiceofsandiego.org/topics/news/access-to-the-aircraft-carrier-fact-check-tv/	None	None	None	None	None	Access to the Aircraft Carrier: Fact Check TV	December 19, 2011	None	['None']
vogo-00013	Fact Check: Police Chief Offers No Evidence for Media Slam	none	https://www.voiceofsandiego.org/topics/public-safety/fact-check-why-officers-are-or-are-not-leaving-sdpd/	None	None	None	None	None	Fact Check: Police Chief Offers No Evidence for Media Slam	April 22, 2016	None	['None']
vogo-00380	Fact Check TV: Test Scores and Fireworks	none	https://www.voiceofsandiego.org/fact/fact-check-tv-test-scores-and-fireworks/	None	None	None	None	None	Fact Check TV: Test Scores and Fireworks	June 6, 2011	None	['None']
vogo-00368	Statement: “The supporters are admitting that the short-term costs outweigh the savings even if the measure is found to be legal,” Evan McLaughlin, political director for the San Diego-Imperial Counties Labor Council, wrote in a June 30 press release.	determination: false	https://www.voiceofsandiego.org/topics/news/fact-check-401ks-short-term-costs/	Analysis: Next June, San Diego voters will likely be asked to approve an initiative that would replace guaranteed pensions with 401(k)s for most new city of San Diego employees, among other reforms.	None	None	None	None	Fact Check: 401(k)s' Short-Term Costs	July 6, 2011	None	['None']
vogo-00518	Statement: “For 16 years, (Ron) Roberts has taken advantage of the taxpayer funded slush fund to curry political favors and in that time he’s given away more than $100 million of our money,” Stephen Whitburn, who is challenging Roberts for county supervisor, said in a Sept. 14 press release.	determination: barely true	https://www.voiceofsandiego.org/topics/news/fact-check-100-million-to-curry-political-favor/	Analysis: Roberts has been a county supervisor for 16 years, but the controversial grants program that Whitburn called a slush fund hasn’t been around that long.	None	None	None	None	Fact Check: $100 Million to Curry Political Favor?	September 23, 2010	None	['None']
vogo-00653	Statement:“‘Cut the pensions.’ Well, we have. We moved from a defined benefit to a defined contribution, gotten rid of retiree healthcare,” said Todd Gloria, in December.	determination: false	https://www.voiceofsandiego.org/fact/calm-down-employees-he-was-wrong/	Analysis: Councilman Gloria’s contention that the city has moved from a defined benefit pension plan for employees to a defined contribution plan is false. As is his claim that they have gotten rid of retiree health care.	None	None	None	None	Calm Down Employees, He Was Wrong	January 22, 2010	None	['None']
vogo-00039	Statement: “Scott Peters wasn’t on the City Council when the pension problem began, but he was on the Council that ended it,” Peters spokesman Alex Roth said.	determination: huckster propaganda	https://www.voiceofsandiego.org/topics/politics/fact-check-the-absurd-claims-that-scott-peters-created-and-solved-the-pension-crisis/	Analysis: If there’s one issue congressional candidate Carl DeMaio has made into his political piñata, it’s San Diego city pensions.	None	None	None	None	Fact Check: The Absurd Claims That Scott Peters Created – and Solved – the Pension Crisis	August 14, 2014	None	['None']
vogo-00021	Statement: “The litigation (over the plume) continues, and the uncertainty over its resolution could be an impediment to developing the site. No developer is going to want to get tied up in a lengthy environmental cleanup process unless there is some solution in sight,” Fabiani wrote in a Feb. 26 web chat with fans.	determination: misleading	https://www.voiceofsandiego.org/fact/fact-check-the-plume-makes-a-plum-red-herring/	None	None	None	None	None	Fact Check: The Plume Makes a Plum Red Herring	March 23, 2015	None	['None']
vogo-00588	Councilman: Give Me Fact Check-able Numbers!	none	https://www.voiceofsandiego.org/fact/councilman-give-me-fact-check-able-numbers/	None	None	None	None	None	Councilman: Give Me Fact Check-able Numbers!	May 10, 2010	None	['None']
vogo-00340	Statement: “For a sixth consecutive year, we had positive steady improvement across all grades, all subject areas,” San Diego Unified Superintendent Bill Kowba said in an Aug. 25 interview on Fox 5’s morning news show.	determination: barely true	https://www.voiceofsandiego.org/topics/education/fact-check-steadily-rising-test-scores/	Analysis: Much of the recent news about San Diego Unified has focused on the school district’s shrinking budget. To cut $88 million, the school board voted to lay off teachers, suspend popular school programs and scale back bus routes.	None	None	None	None	Fact Check: Steadily Rising Test Scores?	September 2, 2011	None	['None']
vogo-00044	Statement: “Sarah Boot is pushing a mandatory retrofit law that will force homeowners to pay more than $3,000 for government-required renovations before they can remodel or sell their homes,” a recent mailer circulated by City Councilwoman Lorie Zapf’s District 2 City Council campaign said.	determination: a stretch	https://www.voiceofsandiego.org/city-council/fact-check-sarah-boot-and-mandatory-retrofits/	Analysis: Sarah Boot, who’s running for San Diego’s District 2 City Council race, has insisted in recent days that she is against the part of the new proposed Climate Action Plan that would force homeowners to make changes before they sold or remodeled their homes to reduce greenhouse gas emissions.	None	None	None	None	Fact Check: Sarah Boot and Mandatory Retrofits	May 29, 2014	None	['None']
vogo-00565	Fact Check Reminder: Union vs. Nonunion	none	https://www.voiceofsandiego.org/topics/news/fact-check-reminder-union-vs-nonunion/	None	None	None	None	None	Fact Check Reminder: Union vs. Nonunion	June 21, 2010	None	['None']
vogo-00215	The Big Flaw in the Police Chief’s Crime Warning	none	https://www.voiceofsandiego.org/topics/news/the-big-flaw-in-the-police-chiefs-crime-warning/	None	None	None	None	None	The Big Flaw in the Police Chief’s Crime Warning	July 19, 2012	None	['None']
vogo-00459	Statement: “Our laser-like focus on this problem has also had us dwell mostly on the general fund part of the city’s budget and services, approximately $1.42 billion,” Tony Young, San Diego City Council President, in a written address released to the media Jan. 4.	determination: false	https://www.voiceofsandiego.org/topics/news/fact-check-budget-busting-with-the-new-council-president/	Analysis: In an unanimous vote, the San Diego City Council named Tony Young council president last month. It’s an important job. The council president is similar to the Speaker of the House in Congress. He controls the council agenda and makes committee assignments.	None	None	None	None	Fact Check: Budget Busting With the New Council President	January 6, 2011	None	['None']
vogo-00629	Statement: “First we have this story from [voiceofsandiego.org] trying their best to confuse the issue, but also having to admit that the number is correct. … The second item comes to us from the local NBC affiliate who also checked the claim that [more than 80 percent] of the construction workforce is union-free. They agreed it’s true,” the Coalition for Fair Employment in Construction, an opponent of project labor agreements, said in its March 2 e-mail newsletter.	determination: misleading	https://www.voiceofsandiego.org/fact/advocate-tries-to-spin-our-fact-check/	Analysis: We published a Fact Check last week on a statistic often mentioned in the debate over project labor agreements, which are pre-hire agreements used by government for some public works contracts.	None	None	None	None	Advocate Tries to Spin Our Fact Check	March 3, 2010	None	['None']
vogo-00238	Labor Deal Ban Returns to the Ballot: Fact Check TV	none	https://www.voiceofsandiego.org/election/labor-deal-ban-returns-to-the-ballot-fact-check-tv/	None	None	None	None	None	Labor Deal Ban Returns to the Ballot: Fact Check TV	May 21, 2012	None	['None']
vogo-00596	Statement: The state’s early release program is “affecting our community more than other communities,” Jordanna Kidd, who works for the United African American Ministerial Action Council, said about southeastern San Diego.	determination: mostly true	https://www.voiceofsandiego.org/fact/fact-check-where-parolees-live-in-san-diego-county/	Analysis: To save money, California will release thousands of prisoners earlier than they would have been in previous years. We wrote a story last week about the early release program, highlighting its potential affect on southeastern San Diego neighborhoods.	None	None	None	None	Fact Check: Where Parolees Live in San Diego County	April 28, 2010	None	['San_Diego']
vogo-00474	Statement: “They have about a million dollars for those supporting Proposition D,” KUSI reported in August.	determination: false	https://www.voiceofsandiego.org/topics/news/fact-check-the-million-dollar-campaign/	Analysis: Proposition D was the November election’s big local debate. Should the city temporarily raise the sales tax after completing a series of financial reforms? Its supporters argued that the city simply needed more money in order to prevent deep cuts to city services next year.	None	None	None	None	Fact Check: The Million-Dollar Campaign?	December 8, 2010	None	['None']
vogo-00237	Fletcher's Conservative Ties + DeMaio's Bad Math: Fact Check	none	https://www.voiceofsandiego.org/mayor-2012/fletchers-conservative-ties-demaios-bad-math-fact-check/	None	None	None	None	None	Fletcher's Conservative Ties + DeMaio's Bad Math: Fact Check	May 21, 2012	None	['None']
vogo-00392	Statement: “Library usage is up. We have more people using the library than ever,” City Councilman Kevin Faulconer, referring to circulation statistics, told Channel 6 for a story that aired April 30.	determination: mostly true	https://www.voiceofsandiego.org/topics/news/fact-check-how-popular-are-san-diego-libraries/	Analysis: To save $7.4 million and help close a $56.7 million budget gap, the mayor has proposed cutting library hours in half next year. If approved by the City Council, the average branch library would be open two weekdays and alternating Saturdays.	None	None	None	None	Fact Check: How Popular Are San Diego Libraries?	May 4, 2011	None	['None']
vogo-00250	Statement: “Our diversity in the DA’s office reflects basically the diversity of our community,” District Attorney and mayoral candidate Bonnie Dumanis said at an April 3 forum.	determination: true	https://www.voiceofsandiego.org/fact/racial-diversity-at-the-das-office-fact-check/	Analysis: Dumanis grabbed headlines earlier this month with a bold promise to voters: If elected San Diego’s next mayor, she will to fix city schools within her first term.	None	None	None	None	Racial Diversity at the DA's Office: Fact Check	April 17, 2012	None	['Bonnie_Dumanis']
vogo-00640	Statement: “The people who say they are in favor of the status quo — those who say the Chargers should simply stay in Qualcomm Stadium and play out their lease through the year 2020 — are in fact advocating the spending of more than $300 million in taxpayer money between now and then just to keep the aging stadium operating,” San Diego Chargers special counsel Mark Fabiani wrote in a Union-Tribune editorial Dec. 12, 2009.	determination: misleading	https://www.voiceofsandiego.org/fact/fumbling-stadium-costs/	Analysis: The Chargers estimate it will cost San Diego city taxpayers $340.5 million (per this detailed spreadsheet) if the football team stayed at its current Qualcomm Stadium location through the life of the team’s lease there. The number is an important part of the debate for a new downtown stadium for the team.	None	None	None	None	Fumbling Stadium Costs	February 19, 2010	None	['San_Diego_Chargers', 'Qualcomm_Stadium', 'U-T_San_Diego']
vogo-00056	Statement: “The city of San Diego, which nets a minimum $9.6 million in annual rent for the 190 acres leased by the (SeaWorld), may be drawn into the fight as well,” U-T San Diego reported in a March 6 story.	determination: false	https://www.voiceofsandiego.org/topics/news/fact-check-what-seaworld-must-pay-san-diego/	Analysis: SeaWorld remains under attack more than a year after the release of a critical documentary. And if a “Blackfish”-inspired state Assembly bill forces the marine park to significantly shift its business model, the impact could also hit City Hall.	None	None	None	None	Fact Check: What SeaWorld Must Pay San Diego	March 13, 2014	None	['San_Diego', 'U-T_San_Diego', 'SeaWorld']
vogo-00293	The Cases for Two Top Whoppers: Fact Check TV	none	https://www.voiceofsandiego.org/fact/the-cases-for-two-top-whoppers-fact-check-tv/	None	None	None	None	None	The Cases for Two Top Whoppers: Fact Check TV	January 2, 2012	None	['None']
vogo-00455	The Year's Top Whopper: Ben Hueso	none	https://www.voiceofsandiego.org/topics/news/the-years-top-whopper-ben-hueso/	None	None	None	None	None	The Year's Top Whopper: Ben Hueso	January 10, 2011	None	['None']
vogo-00482	Fact Check TV: The Chargers, Waste-Created Energy and Wages	none	https://www.voiceofsandiego.org/topics/news/fact-check-tv-the-chargers-waste-created-energy-and-wages/	None	None	None	None	None	Fact Check TV: The Chargers, Waste-Created Energy and Wages	November 22, 2010	None	['None']
vogo-00598	Statement: The city “laid off 200 and some employees, 600 over the year,” Mark Sullivan, president of the city’s pension board, said at an April 16 board meeting.	determination: false	https://www.voiceofsandiego.org/fact/fact-check-another-error-on-city-layoffs/	Analysis: Time and time again, we have called out city leaders for exaggerating how many employees were laid off through last year’s budget cuts. Sullivan’s statement is another case in that line of corrections.	None	None	None	None	Fact Check: Another Error on City Layoffs	April 26, 2010	None	['None']
vogo-00329	Fact Check TV: The New Yorker	none	https://www.voiceofsandiego.org/fact/fact-check-tv-the-new-yorker/	None	None	None	None	None	Fact Check TV: The New Yorker	September 26, 2011	None	['None']
vogo-00466	The Top Whoppers of 2010	none	https://www.voiceofsandiego.org/topics/news/the-top-whoppers-of-2010/	None	None	None	None	None	The Top Whoppers of 2010	December 16, 2010	None	['None']
vogo-00491	Statement: “We ensured billions of dollars of San Diego taxpayer money will remain in San Diego as opposed to being sent to Sacramento,” Assemblyman Nathan Fletcher, Oct. 23, voiceofsandiego.org.	determination: misleading	https://www.voiceofsandiego.org/mayor-2012/fact-check-sacramento-a-property-tax-black-hole/	Analysis: On Oct. 8, San Diegans woke up to the news that they’d received what downtown boosters would later call a “gift.”	None	None	None	None	Fact Check: Sacramento a Property Tax Black Hole?	November 7, 2010	None	['Sacramento,_California', 'San_Diego']
vogo-00472	Statement: “What we’ve seen in other school districts that have actually qualified for Race to the Top funds is that it’s costing them money. … It would not have in any way helped with our budget problem,” San Diego Unified school board President Richard Barrera said on the KPBS program These Days on Nov. 8.	determination: true	https://www.voiceofsandiego.org/topics/education/fact-check-the-costs-of-racing-to-the-top/	Analysis: Race to the Top was a competition earlier this year between states for federal funds. States had to pledge to alter their academic standards, tie teacher evaluation to student performance and make other changes in school policy in exchange for the money.	None	None	None	None	Fact Check: The Costs of Racing to the Top	December 13, 2010	None	['None']
vogo-00438	Statement: “Over 7,500 youth each year run away from home in San Diego County,” Walter Philips, executive director of San Diego Youth Services, wrote in an editorial published by the Union-Tribune Jan. 21.	determination: mostly true	https://www.voiceofsandiego.org/fact/fact-check-how-many-kids-run-away-from-home/	Analysis: In the editorial, Philips argued for greater financial support of the region’s homeless children, a service offered by his nonprofit organization, and said the need is rising as budget shortfalls across the state pressure cuts to social services.	None	None	None	None	Fact Check: How Many Kids Run Away from Home?	February 3, 2011	None	['San_Diego_County,_California', 'U-T_San_Diego']
vogo-00422	Statement: “There were more beaches closed for longer than Imperial Beach,” Fred Karsten, an Imperial Beach resident, wrote in a letter published by the Union-Tribune Jan. 23.	determination: false	https://www.voiceofsandiego.org/topics/science-environment/fact-check-where-beach-pollution-was-worst/	Analysis: In the letter, Karsten criticized a Jan. 20 editorial cartoon by the Union-Tribune’s Steve Breen, which portrayed a surfer wearing a hazardous materials suit. The caption said, “Surfing Imperial Beach.”	None	None	None	None	Fact Check: Where Beach Pollution Was Worst	March 8, 2011	None	['Imperial_Beach,_California']
vogo-00381	Statement: “Study after study has shown that fireworks have virtually no impact on marine life,” San Diego Mayor Jerry Sanders said in a May 31 statement.	determination: false	https://www.voiceofsandiego.org/topics/science-environment/fact-check-mayors-fireworks-claim-blows-up/	Analysis: The annual July 4 fireworks display over La Jolla Cove is in jeopardy.	None	None	None	None	Fact Check: Mayor's Fireworks Claim Blows Up	June 1, 2011	None	['San_Diego']
vogo-00440	Statement: “I believe it’s been about two weeks,” Frank Alessi, executive vice president of the Centre City Development Corp., on when he first learned about a push to get the state Legislature to extend his agency’s life, Oct. 12.	determination: false	https://www.voiceofsandiego.org/topics/news/fact-check-botching-the-porkfest-timeline/	Analysis: Downtown redevelopment chief Frank Alessi faced a grilling at San Diego City Council days after last-minute state legislation effectively extended his agency’s lifespan for 20 years.	None	None	None	None	Fact Check: Botching the Porkfest Timeline	February 2, 2011	None	['None']
vogo-00435	Statement: The entire Convention Center is actually floating on water, readers said in response to our call for local urban legends.	determination: false	https://www.voiceofsandiego.org/corrections/fact-check-a-convention-center-that-floats/	Analysis: Let’s imagine this one for a second. You hop aboard the USS Convention Center, a half mile-long behemoth of concrete and glass, and lazily float across the bay with your buddies from Comic-Con. Sounds pretty awesome, right?	None	None	None	None	Fact Check: A Convention Center that Floats?	February 11, 2011	None	['None']
vogo-00420	Statement: “In the past two years, we saw an unprecedented increase of almost 70 percent” in food stamp recipients, Nick Macchione, director of the county Health and Human Services Agency, said at a March 15 county supervisors meeting.	determination: true	https://www.voiceofsandiego.org/topics/news/fact-check-food-stamps-participation-jumps/	Analysis: For three years, San Diego County has ranked last in the country for enrolling people in a program that provides food stamps to the poor. It enrolled eligible residents less often in 2006, 2007 and 2008 than every other urban area surveyed by the Food Research and Action Center, a Washington, D.C.-based advocacy group. The county left millions in federal funding on the table and poor people outside the government’s safety net.	None	None	None	None	Fact Check: Food Stamps Participation Jumps	March 16, 2011	None	['None']
vogo-00636	Statement: The budget proposal before the San Diego Unified school board would preserve the arts, Interim Superintendent Bill Kowba said at a Feb. 16 school board meeting on the budget cuts.	determination: true	https://www.voiceofsandiego.org/fact/saving-the-arts-from-school-cuts/	Analysis: Music and arts boosters have expressed concern to the school board that the district’s proposed budget cuts would harm their programs.	None	None	None	None	Saving the Arts From School Cuts	February 22, 2010	None	['None']
vogo-00066	Statement: “On the City Council, David Alvarez solved a $47 million budget deficit,” the Alvarez mayoral campaign wrote in a candidate statement sent to voters this week.	determination: misleading	https://www.voiceofsandiego.org/city-council/fact-check-alvarezs-47-million-budget-fix/	Analysis: Mayoral candidates David Alvarez and Kevin Faulconer are both eager to establish their financial chops as the mayor’s race ramps back up.	None	None	None	None	Fact Check: Alvarez's $47 Million Budget Fix	January 10, 2014	None	['David_Alvarez_(politician)']
vogo-00626	Fact Check TV: 200 Lost Jobs?	none	https://www.voiceofsandiego.org/fact/fact-check-tv-200-lost-jobs/	None	None	None	None	None	Fact Check TV: 200 Lost Jobs?	March 7, 2010	None	['None']
vogo-00659	Statement: “To underscore the unbiased and transparent mission of this office, I am announcing today that I will no longer personally endorse political candidates except in unusual circumstances,” District Attorney Bonnie Dumanis said at a 2007 press conference.	determination: huckster propaganda	https://www.voiceofsandiego.org/fact/fact-check-a-political-pawn/	Analysis: Dumanis made the announcement when unveiling her new Public Integrity Unit and declared that she wouldn’t allow her office to be used as a political pawn. However, in response to a reporter’s question at her press conference, she threw in a caveat: That she would endorse in special circumstances and in races impacting public safety. That’s a pretty big caveat.	None	None	None	None	Fact Check: A Political Pawn	January 19, 2010	None	['Bonnie_Dumanis']
vogo-00273	Statement: “You see library hours cut across the city since 2002, some branches losing one-third of their hours,” Carl DeMaio said at a mayoral candidate forum Feb. 10.	determination: true	https://www.voiceofsandiego.org/mayor-2012/library-hours-slashed-fact-check/	Analysis: DeMaio’s populist campaign strategy has pitted him against some of San Diego’s most established political forces from the left and right.	None	None	None	None	Library Hours Slashed: Fact Check	February 15, 2012	None	['None']
vogo-00051	Reality Check: School Foundations vs. Title I Funds	none	https://www.voiceofsandiego.org/topics/education/reality-check-school-foundations-vs-title-i-funds/	None	None	None	None	None	Reality Check: School Foundations vs. Title I Funds	April 15, 2014	None	['None']
vogo-00118	Cindy Marten's Rise: Fact Check TV	none	https://www.voiceofsandiego.org/fact/cindy-martens-rise-fact-check-tv/	None	None	None	None	None	Cindy Marten's Rise: Fact Check TV	April 15, 2013	None	['None']
vogo-00210	The Crime Spike Persists? Fact Check TV	none	https://www.voiceofsandiego.org/fact/the-crime-spike-persists-fact-check-tv/	None	None	None	None	None	The Crime Spike Persists? Fact Check TV	August 13, 2012	None	['None']
vogo-00087	Statement: Former San Diego County Chief Administrative Officer Walt “Ekard began work this month and has a contract through the end of June for $75,000,” Mayor Bob Filner said in an April 24 press release.	determination: misleading	https://www.voiceofsandiego.org/topics/news/fact-check-the-city-chiefs-contract/	Analysis: Filner’s formal relationship with current Chief Operating Officer Walt Ekard began with a consultant contract. Filner had long wanted Ekard to help him manage the city, and brought the well-respected local administrator to City Hall in April as a consultant.	None	None	None	None	Fact Check: The City Chief's Contract	August 7, 2013	None	['Bob_Filner']
vogo-00599	Fact Check TV: Living Wage, Deadly Streets and Supervisors' Term Limits	none	https://www.voiceofsandiego.org/fact/fact-check-tv-living-wage-deadly-streets-and-supervisors-term-limits/	None	None	None	None	None	Fact Check TV: Living Wage, Deadly Streets and Supervisors' Term Limits	April 26, 2010	None	['None']
vogo-00272	Statement: “There is a cap right now. Yes there is. There is a cap,” DeMaio on the city’s financial contribution to the expansion in the same interview.	determination: false	https://www.voiceofsandiego.org/mayor-2012/demaios-convention-center-flubs-fact-check/	Analysis: Mayoral candidate Carl DeMaio’s political career has been built in no small part on opposing tax, fee and other revenue increases to the San Diego treasury.	None	None	None	None	DeMaio's Convention Center Flubs: Fact Check	February 16, 2012	None	['None']
vogo-00315	Statement: “Barrio Logan already has the lowest vacancy rate for industrial land in San Diego County – under 3 percent,” Jerry Gray, an industrial business owner in Barrio Logan, wrote in an Oct. 19 letter to the San Diego Union-Tribune.	determination: false	https://www.voiceofsandiego.org/neighborhoods/fact-check-how-industrial-is-barrio-logan/	Analysis: Barrio Logan, a small bay front neighborhood southeast of downtown San Diego, has two identities. It is home to many industrial businesses, but also to roughly 4,000 people, many who are low income.	None	None	None	None	Fact Check: How Industrial Is Barrio Logan?	November 2, 2011	None	['U-T_San_Diego', 'San_Diego_County,_California']
vogo-00123	The Cost of Cops: Fact Check TV	none	https://www.voiceofsandiego.org/topics/news/the-cost-of-cops-fact-check-tv/	None	None	None	None	None	The Cost of Cops: Fact Check TV	April 1, 2013	None	['None']
vogo-00041	Statement: “Our office prosecuted more than 5,500 DUI cases last year with a conviction rate of higher than 99 percent,” City Attorney Jan Goldsmith said in a June 26 press release.	determination: misleading	https://www.voiceofsandiego.org/topics/news/fact-check-fighting-drunk-driving-in-san-diego/	Analysis: City Attorney Jan Goldsmith wants you to know that if you’re pulled over for drunk driving in San Diego, you’re almost certain to pay.	None	None	None	None	Fact Check: Fighting Drunk Driving in San Diego	July 21, 2014	None	['None']
vogo-00271	Statement: “One of things that we’ve done in the District Attorney’s Office is to downsize the budget,” Bonnie Dumanis said at a mayoral candidate forum Feb. 10.	determination: barely true	https://www.voiceofsandiego.org/mayor-2012/das-growing-budget-fact-check/	Analysis: Dumanis is campaigning for mayor on her record at the District Attorney’s Office, and argues that overseeing a major government agency distinguishes her as the most qualified candidate to lead the city.	None	None	None	None	DA's Growing Budget: Fact Check	February 21, 2012	None	['Bonnie_Dumanis']
vogo-00401	Fact Check TV: Police Departures & Coconuts	none	https://www.voiceofsandiego.org/fact/fact-check-tv-police-departures-coconuts/	None	None	None	None	None	Fact Check TV: Police Departures & Coconuts	April 20, 2011	None	['None']
vogo-00358	Fact Check TV: Poison Pill, Booze Ban	none	https://www.voiceofsandiego.org/fact/fact-check-tv-poison-pill-booze-ban/	None	None	None	None	None	Fact Check TV: Poison Pill, Booze Ban	August 1, 2011	None	['None']
vogo-00094	Statement: “There’s new trams (for Balboa Park) that have been purchased that are soon going to be in operation,” Mayor Bob Filner said at a June 18 gathering to unveil plans for the Balboa Park Centennial celebration.	determination: true	https://www.voiceofsandiego.org/parks/fact-check-tracking-the-trams/	Analysis: Philanthropist Irwin Jacobs’ plan to clear the Plaza de Panama of cars is history – and Mayor Bob Filner has come up with a temporary solution of his own – but the mayor recently claimed one element of Jacob’s blueprint will be incorporated regardless.	None	None	None	None	Fact Check: Tracking the Trams	July 19, 2013	None	['Bob_Filner', 'Balboa_Park_(San_Diego)']
vogo-00334	Statement: “We put crime information out on Twitter,” Executive Assistant Police Chief David Ramirez said during a Sept. 12 interview on KPBS.	determination: barely true	https://www.voiceofsandiego.org/blackout/fact-check-san-diego-police-rarely-tweet/	Analysis: During San Diego’s massive blackout and telecommunications logjam last week, the online social networking website called Twitter became a hub for public announcements.	None	None	None	None	Fact Check: San Diego Police Rarely Tweet	September 14, 2011	None	['Twitter']
vogo-00052	Reality Check: Mid-City Rapid vs. the Clock	none	https://www.voiceofsandiego.org/topics/news/reality-check-mid-city-rapid-vs-the-clock/	None	None	None	None	None	Reality Check: Mid-City Rapid vs. the Clock	April 9, 2014	None	['None']
vogo-00328	Statement: “The city is suing the state to retain those (redevelopment) funds,” City Councilman Todd Gloria said during a Sept. 21 interview on Channel 6.	determination: false	https://www.voiceofsandiego.org/topics/news/fact-check-whos-suing-sacramento/	Analysis: Earlier this year, state lawmakers approved legislation that will redirect millions of dollars in local property taxes from redevelopment agencies to schools.	None	None	None	None	Fact Check: Who's Suing Sacramento	September 26, 2011	None	['None']
vogo-00072	Statement: “Well, they doubled the size of the convention center in Las Vegas … and they’re doing the same exact business as they were before they doubled it,” former City Attorney Mike Aguirre said in an Oct. 23 Q-and-A with CityBeat.	determination: mostly true	https://www.voiceofsandiego.org/tourism/fact-check-leaving-las-vegas-convention-center/	Analysis: Most current and former city officials rallied around plans to expand the San Diego Convention Center but former City Attorney Mike Aguirre has yet to be persuaded it’s the best approach.	None	None	None	None	Fact Check: Leaving Las Vegas' Convention Center	November 25, 2013	None	['Las_Vegas']
vogo-00396	Statement: “Right now under the city of San Diego, we provide every employee with Medicare,” San Diego City Councilman Carl DeMaio on the Chip Franklin radio show, April 22.	determination: false	https://www.voiceofsandiego.org/topics/news/fact-check-ignoring-the-medicare-gap/	Analysis: While the city of San Diego’s pension plan often gets top billing, it’s also stuck with another billion-dollar deficit: its promise to provide health care for retirees.	None	None	None	None	Fact Check: Ignoring the Medicare Gap	April 28, 2011	None	['San_Diego']
vogo-00519	Fact Check TV: Special Interests and Graham's Huckster Propaganda	none	https://www.voiceofsandiego.org/election/fact-check-tv-special-interests-and-grahams-huckster-propaganda/	None	None	None	None	None	Fact Check TV: Special Interests and Graham's Huckster Propaganda	September 20, 2010	None	['None']
