pomt-13039	There was "serious voter fraud" in Virginia.	pants on fire!	/virginia/statements/2016/nov/29/donald-trump/trumps-pants-fire-serious-voter-fraud-claim-virgin/	President-elect Donald Trump has peppered his Twitter account with a charge that the presidential election was marred by voter fraud in Virginia and two other states that he lost. "Serious voter fraud in Virginia, New Hampshire and California - so why isn’t the media reporting on this? Serious bias," Trump said in a Nov. 27 tweet. It was the last in a series of 13 tweets in which Trump, without evidence, claimed "millions of people" across the nation voted illegally on Nov. 8, robbing him of a plurality of popular votes - even though he won the crucial majority of Electoral College votes. The latest returns show Democrat Hillary Clinton drew about 2.3 million more popular votes than Trump, a Republican. Our colleagues at PolitiFact National looked into Trump’s claim that millions voted illegally and rated it Pants on Fire. We investigated Trump’s claim about Virginia, to see whether "serious voter fraud" occurred in the state. Clinton won Virginia, garnering 1.98 million votes compared with Trump’s 1.77 million, according to tallies posted by the Virginia Department of Elections. In other words, she got about 210,000 more votes than Trump. We emailed Trump’s campaign and his transition team to learn the basis of his fraud claim but did not get a response. As news of Trump’s comments swirled, the Virginia Department of Elections issued a prepared statement from Commissioner Edgardo Cortes batting down the president-elect’s statement. "The claims of voter fraud in Virginia during the November 8 election are unfounded," Cortes said. "Virginia's election was well administered by our 133 professional local registrars, with help from hundreds of election officials and volunteers who worked to guarantee a good experience for eligible Virginia voters. The election was fair and all votes cast by eligible voters were accurately counted." Martin Mash, a policy adviser for the Department of Elections, told us in an email that the department has not received any specific allegations of vote fraud during the Nov. 8 election. Vote-fraud allegations would be forwarded to law-enforcement officials, he said. Michael Kelly, a spokesman for Democratic Attorney General Mark Herring, said in an email that his office has not received any reports of illegal voting in this election. We contacted John Fredericks, who was chairman of Trump’s Virginia campaign. He said on Election Day that officials from from Trump’s campaign and the state GOP set up a call center in Richmond to take reports of voting irregularities. Although the center received hundreds of calls, nothing caused great concern, he said. Fredericks told us he is not aware of any "massive voter fraud on Election Day" beyond "many isolated incidents" of people voting without having proper identification who wanted provisional ballots. Fredericks added that flaws in the state’s election system allow avenues for illegitimate ballots and that there are "real examples of real potential voter fraud or the groundwork for voting fraud being laid." For example, Fredericks pointed to a well-publicized case from Harrisonburg where 18 to 20 people who died ended up on voter rolls. The FBI is probing that case of potential voter fraud. But it should be noted that that this irregularity was discovered in September - well in advance of Election Day. Another case being prosecuted in Alexandria involves what appears to be a relatively small number of fake voter registration applications, and it was also found before Election Day, the Richmond Times-Dispatch noted in an article this week. We also emailed the Republican Party of Virginia for its take on Trump’s "serious voter fraud" claim. GOP Chairman John Whitbeck said state Republicans are deferring to the incoming White House administration for a response to Trump’s claim. A final note: Our colleagues at PolitiFact New Hampshire and PolitiFact California also gave Pants on Fire ratings to Trump’s claim of serious voter fraud in those states. Our ruling Trump said there was "serious voter fraud in Virginia" during this presidential election. The top state election official in Virginia says the charge is "unfounded." The former chairman of Trump’s Virginia campaign says he’s unaware of any "massive voter fraud on Election Day." There’s a burden on Trump to prove his sensational claim, and the president-elect offers no evidence. We rate his statement Pants on Fire. https://www.sharethefacts.co/share/84f77a8d-d9e2-4cb8-be2d-a26a237887b2	None	Donald Trump	None	None	None	2016-11-29T14:33:18	2016-11-27	['Virginia']
pomt-14562	"While states used to have regulatory power over fishing, federal law now regulates down to the tenth of the inch the minimum size of fish that anglers can keep."	pants on fire!	/texas/statements/2016/feb/10/greg-abbott/abbott-claim-federal-fishing-rules-snags-facts/	In a 90-page call to action,"Restoring the Rule of Law With States Leading the Way," Texas Gov. Greg Abbott said Uncle Sam had usurped states’ authority to regulate fishing. Abbott’s January 2016 declaration added up to a sweeping denunciation of federal overreach in which he urged Americans to hold a constitutional convention to limit the authority of the Supreme Court and federal oversight of the states. "Over the last two centuries, the federal Congress has steadily expanded its reach into every nook and cranny of every Americans' life — and kicked the states to the curb in the process," Abbott said. Among examples, Abbott elaborated: "While states used to have regulatory power over fishing, federal law now regulates down to the tenth of the inch the minimum size of fish that anglers can keep." Anyone who fishes knows about minimum lengths. The rules are aimed at preventing anglers from removing young fish before they’ve had time to reproduce. So, have the feds really pushed the states aside as the arbitrator of minimum fish lengths down to the tenth of an inch? Abbott’s info In an email, Abbott spokesman John Wittman responded to our inquiry by pointing out a federal law providing minimum length limits for certain kinds of fish caught in ocean waters at issue in a federal case brought against Florida fisherman John Yates in 2007. The case made news when it hit the U.S. Supreme Court in 2015, though the justices weren’t weighing the fish-length rules, according to a Feb. 26, 2015, New York Times news story; they were deciding whether Yates destroyed evidence of a crime when he dumped the fish overboard after a Florida state Fish and Wildlife officer working on behalf of the National Oceanographic and Atmospheric Administration measured them and found them too short. Wittman told us the officer determined that 72 of Yates’ red grouper measured between 18.75 and 19.75 inches — below the 20-inch minimum. Wittman said the officer was "thus, charging Mr. Yates with violating federal fish standard by literally fractions of an inch." State laws Though Abbott's comments about federal fishing regulations were not limited to Texas alone, it seemed appropriate to begin with the Lone Star State. With Abbott’s backup in hand, we called the Texas Parks and Wildlife Department to ask if the federal government sets minimum fish lengths for everyone who fishes in Texas. Department spokesman Josh Havens said by phone that, to the contrary, Texas maintains its own regulations on minimum fish lengths for any catches in public waters. Also, he said, no length regulations apply to fish caught in waters wholly on private lands. Havens said he wasn’t sure when those regulations were first put in place, but that it was before his lifetime. According to the Handbook of Texas, by 1895 "it had become clear that some regulatory office was needed to control the depletion caused by overfishing," so the state established the office of the Fish and Oyster Commissioner. "By 1962 hunting and fishing activities in 129 counties were under full or partial control of the commission’s regulatory authority," the Handbook said. Here are the state-issued minimum length regulations for fish caught in Texas waters, according to the 2015-16 edition of the TPWD Outdoor Annual Hunting and Fishing Regulations: Federal laws We wondered still about the Abbott-cited federal case against Yates. At the federal level, NOAA spokeswoman Allison Garrett responded to our inquiry be emailing us links to federal web pages stating that federal fishing law only applies beyond a state’s maritime boundary. For most states, that boundary is three nautical miles offshore though for Texas and Florida, it’s nine miles. Havens agreed that federal fishery laws only apply outside of state waters. The TPWD website also said federal law "regulates species between 9 and 200 nautical miles (off Texas shores) under a Federal Fishery Management Plan." Next, we shared with Wittman our haul of information contradicting the governor’s claim. Wittman replied by email: "The point is that this entire area -- water, fish, fishing, etc. -- used to be an area of STATE regulation. Put differently, there were NO federal laws governing fish size. It’s the change from state to federal law that we are complaining about." History So, did the feds take control over what what the states once controlled? The web pages noted by Garrett laid out some history: The maritime reach of states dates to the time of the founding fathers, the NOAA webpage says, though that reach was never formalized. Rather, the three nautical mile limit was set according the 17th Century "cannon shot rule," which stipulated that the dominion of land ends where the range of weapons ends. In the 1940s, several states claimed jurisdiction over resources off their coasts, but the U.S. Supreme Court struck that claim down in 1947, saying states had no title to resources off their shores. Congress responded by codifying the maritime reach of states. In 1953 it passed H.R. 5134, giving coastal states jurisdiction over a region extending three nautical miles off their coasts, according to a "primer on ocean jurisdictions" posted online by the University of North Texas. That same legislation also established federal control over the vast region geologically defined as the offshore "continental shelf." According to the book Shore and Sea Boundaries, "Congress (in 1953) for the first time asserted jurisdiction over the vast submarine area that fringes our coasts." In 1959, the federal government sued the Gulf Coast states, which were attempting to assert more than the three-nautical-mile state maritime reach established in 1953. According to an opinion issued by the U.S. Supreme Court in 1960, Texas was admitted to the Union in 1845 claiming a maritime reach of three leagues (approximately nine nautical miles); that reach was confirmed in the Annexation Resolution of 1845, and could not be nullified or reduced by subsequent legislation, the court wrote. So, Texas maintained its nine-nautical-mile-reach, while most other states were allowed three. Then in 1976, Congress enacted laws establishing a federal fishery conservation zone within 200 nautical miles of U.S. shores, "with the inner boundary being the seaward boundary of the coastal states," according to a summary of legislation on the webpage of the U.S. Fish and Wildlife Service. The two compared So, states never actually ceded authority over fishing to federal rules. That is, as state and federal officials told us, the federal rules only pick up where the state’s authority ends, nine miles from the shoreline in the case of Texas. The federal rules do exist. Could they be overbearing and tyrannical anyway? To find out, we put the Texas and federal length limits side by side. They turned out to be generally the same, where applicable. Most federal minimum length limits are slightly shorter, but the feds measure to the inner crest of the fish tail while Texas officials measure to its farthest tip. Another distinction: Texas regulates more fish species than the feds. Havens said that’s because more fish are fishable in the shallow coastal region than in the deeper federally-regulated portions of the ocean. Fish species TPWD minimum length (inches) NOAA minimum length for Gulf reef region (inches) Amberjack 34 30 Atlantic sharpnose shark 24 none Banded rudderfish none 14 Bass 18 none Blacktip shark 24 none Bonnethead shark 24 none Catfish, channel and blue 12 none Catfish, flathead 18 none Catfish, gafftopsail 14 none Cobia 37 33 Drum, black 14 none Drum, red 20 none Flounder 14 none Gar, alligator none none Grouper, black none 24 Grouper, gag 22 22 Grouper, goliath catch and release none Grouper, yellowfin none 20 Lesser amberjack none 14 Mackerel, king 27 24 Mackerel, Spanish 14 12 Marlin, blue 131 none Marlin, white 86 none Mullet None none Other allowable sharks 64 none Sailfish 84 none Scamp none 16 Seatrout 15 none Sheepshead 15 none Snapper, lane 8 8 Snapper, red 15 16 Snapper, vermillion 10 10 Snook 24 none Tarpon 85 none Triggerfish, gray 16 14 Tripletail 17 none Federal limits are according to Code of Federal Regulations 622.37, published by Cornell University Law School; state limits are according to Texas Parks and Wildlife Department’s Outdoor Annual Hunting and Fishing Regulations. Finally, no minimum lengths - state or federal - were specified to anything more precise than the nearest whole inch, meaning no tenths-of-an-inch restrictions. Our ruling In a January declaration promoting a restoration of powers to the states, Texas Gov. Greg Abbott complained, "While states used to have regulatory power over fishing, federal law now regulates down to the tenth of the inch the minimum size of fish that anglers can keep." According to authorities, both the state of Texas and the federal government set minimum lengths for keeping fish caught by anglers. The feds’ authority, however, only begins at nine miles from the coast of Texas, right where the state’s jurisdiction ends. In other words, the federal government has taken no regulatory authority away from the states when it comes to minimum fish lengths. Moreover, since the state of Texas and the federal government both set similar limits specific only to the nearest whole inch, the suggestion the feds’ rules are stricter doesn’t hold water. We rate this claim: Pants on Fire PANTS ON FIRE – The statement is not accurate and makes a ridiculous claim. Click here for more on the six PolitiFact ratings and how we select facts to check.	None	Greg Abbott	None	None	None	2016-02-10T14:27:21	2016-01-08	['None']
snes-03513	The European Union ordered reporters to not reporting whether a terrorist is Muslim.	false	https://www.snopes.com/fact-check/european-union-gag-order-on-revealing-muslim-terrorists-religion/	None	Uncategorized	None	Arturo Garcia	None	European Union Gag Order On Revealing Muslim Terrorists’ Religion	18 November 2016	None	['European_Union', 'Islam']
pomt-03535	"Nothing in the Constitution explicitly guarantees our right to vote."	true	/wisconsin/statements/2013/may/30/mark-pocan/us-constitution-not-explicit-right-vote-wisconsin-/	There was news out of the U.S. Capitol on May 13, 2013 that U.S. Rep. Mark Pocan, D-Madison, proposed to amend the Constitution to ... Guarantee the right to vote. Wait, what? Pocan hasn't been in Congress even half a year. But he knows we have the right to vote, doesn’t he? In presenting his bill, which is co-sponsored by U.S. Rep. Keith Ellison, D-Minn., Pocan said he wanted to make it more difficult for states to impose rules on voting, such as having to present a photo identification in order to cast a ballot. We won’t take up here what impact their proposed amendment might have. But Pocan gave us pause when he said on the House floor: The right to vote "is so fundamental that most Americans, understandably, assume it is already enshrined in the Constitution" -- but "most Americans would be wrong." "While the right to vote is inherent throughout our founding document, and there are amendments prohibiting discrimination, nothing in the Constitution explicitly guarantees our right to vote. We, as Americans, possess no affirmative right to vote." Words matter, and Pocan’s claim -- that "nothing in the Constitution explicitly guarantees our right to vote" -- is precisely worded. Still, is he right? Pocan's evidence When we asked Pocan for evidence to back his statement, he told us to go read the Constitution. Just kidding. But we did wonder how he would try to prove that something doesn't exist. The existence of the 15th, 19th and 26th amendments, which prohibit discrimination based on race, gender and age, implies there is no explicit right to vote in the Constitution, Pocan spokesman Samuel Lau told us. He also cited the U.S. Supreme Court decision in Bush v. Gore, which effectively resolved the razor-thin 2000 presidential election in favor of George W. Bush over Al Gore. "The individual citizen has no federal constitutional right to vote," the high court observed, according to Lau. But that was only the first part of the quote -- the rest is: "for electors for the President of the United States unless and until the state legislature chooses a statewide election as the means to implement its power to appoint members of the Electoral College." In other words, the Supreme Court declared that the Constitution contains no right to vote for president, Alexander Keyssar, professor of history and social policy at Harvard University, told us. That’s OK as far as it goes; let’s go further. Other evidence A number of other authorities who back an amendment like the one Pocan proposes have cited the lack of the guarantee he cites: -- Keyssar, author of The Right to Vote: The Contested History of Democracy in the United States, told us: "The basic fact is there is no affirmative right to vote in the U.S. Constitution. Never was." -- FairVote, which seeks to reform elections, says that while constitutional amendments prohibit discrimination based on race, sex and age, "no affirmative right to vote exists." -- In a 2012 piece for Salon.com, Yale law professor Heather Gerken wrote: "The Constitution does not guarantee Americans the right to vote. That always comes as a surprise to non-lawyers." -- In 2006, University of Baltimore law professor Garrett Epps, critical of photo ID requirements, made almost the same statement Pocan did, saying: "The U.S. Constitution does not explicitly guarantee a right to vote." But what do other constitutional scholars say? Judith Best, distinguished teaching professor of political science at State University of New York-Cortland, told us the key phrase in Pocan’s claim is "explicitly guarantees." "It seems clear to me that the obvious intent" of the Constitution, she said, "is that the people are to choose their governments -- their representatives." Similarly, Roger Pilon at the libertarian Cato Institute -- who doubts Pocan’s amendment would have much impact, if adopted -- told us that amendments to the Constitution make it clear there is a right to vote. "It’s so implicit as to be all but explicit," he said. But intending or implying aren’t quite the same as an explicit guarantee. And in Pocan's opinion, an explicit guarantee would make it more difficult to put restrictions on voting. We’ll leave the final word to scholar Hans von Spakovsky of the conservative Heritage Foundation and author of Who’s Counting?: How Fraudsters and Bureaucrats Put Your Vote at Risk. "It is correct that there is not an explicit provision in the Constitution guaranteeing the right to vote," he said, "but several amendments guarantee the right to vote at age 18, free of racial discrimination, and protected by the Equal Protection doctrine." Our rating Acknowledging that the right to vote is inherent in the Constitution, Pocan nevertheless called for amending the document and declared: "Nothing in the Constitution explicitly guarantees our right to vote." Whether adding such a guarantee would have much impact is debatable. But Pocan’s narrowly constructed claim is accurately stated. We rate it True.	None	Mark Pocan	None	None	None	2013-05-30T09:00:00	2013-05-13	['None']
pomt-14446	"NAFTA, supported by the Secretary (Clinton), cost us 800,000 jobs nationwide."	mostly false	/truth-o-meter/statements/2016/mar/07/bernie-sanders/sanders-overshoots-nafta-job-losses/	In a series of notably sharper exchanges between Vermont Sen. Bernie Sanders and former Secretary of State Hillary Clinton, the Democratic presidential debate in Flint, Mich., had both candidates emphasizing their fundamental differences. After Clinton laid out how she would boost industrial jobs in America, partly by going after companies that aim to shift production overseas, Sanders accused her of finding "religion on this issue, but it’s a little bit too late." "Secretary Clinton supported virtually every one of the disastrous trade agreements written by corporate America," Sanders said. "NAFTA, supported by the secretary, cost us 800,000 jobs nationwide, tens of thousands of jobs in the Midwest." NAFTA is the North American Free Trade Agreement, signed by President Bill Clinton in 1993. It significantly reduced trade tariffs among the United States, Mexico and Canada. Hillary Clinton obviously had no vote on the deal, but in 1996, during her husband’s presidency, she did say "I think NAFTA is proving its worth." Since then, she has said it "has not delivered" and should be fixed. Our focus is whether in fact, the trade deal caused the loss of 800,000 American jobs. Competing studies The Sanders campaign pointed us to work by the Economic Policy Institute, a research group that gets about a quarter of its funding from unions. A 2014 report from the group found that from 1993 to 2013, "the U.S. trade deficit with Mexico and Canada increased from $17 (billion) to $177.2 billion, displacing 851,700 U.S. jobs. All of the net jobs displaced were due to growing trade deficits with Mexico." The author of that study, Robert Scott, said he went industry by industry and converted trade deficit and surpluses into an estimated number of jobs. Since the United States has a trade deficit with Mexico, it has lost hundreds of thousands of jobs to Mexico. But other analyses say the impacts were much less dramatic. HELP US RAISE $15,000 TO HIRE AN EXTRA FACT-CHECKER The Congressional Research Service, the nonpartisan policy arm of Congress, summarized a number of studies on NAFTA’s legacy. That report said it is difficult to tease out the effects of the trade deal by itself. Factors such as economic growth, inflation and changes in exchange rates cloud the waters. That said, the report struck a measured tone. "NAFTA did not cause the huge job losses feared by the critics or the large economic gains predicted by supporters," the report said. "The net overall effect of NAFTA on the U.S. economy appears to have been relatively modest." A similar review published by the international Organization for Economic Cooperation and Development reached the same conclusion. "The net employment effects were relatively small, although there were adjustments across sectors displacing workers," the report said. In other words, jobs in certain industries, such as cars and electronics, might have suffered, but overall, the job impact was nominal. Economist Martin Baily at the Brookings Institution said Sanders’ number "looks high," and observed that it’s possible that NAFTA has not cost the country any jobs. In 2014, a pair of researchers, Lorenzo Caliendo at Yale University and Fernando Parro at the Federal Reserve, drilled down to examine not just exchanges among the United States, Mexico and Canada, but how NAFTA affected trade around the world. In their model, if an industry exported more at a higher real price, then that was a win, or to use their terms, a positive impact on welfare. By that yardstick, NAFTA produced more gains for Mexico than the United States, but both countries were slightly better off. The China factor Economies are enormously complex systems and economists can reach different conclusions based on the factors they consider and the assumptions they bring to bear. Part of what makes the legacy of NAFTA challenging to assess is that in the last year of his presidency, Bill Clinton signed legislation granting China permanent normal trade relations. From 2000 on, this had an enormous impact on trade between the two nations. That overlaps with about half the period when analysts have tried to gauge the effect of NAFTA. A 2014 report published by the Federal Reserve Board linked that change to major job losses in the United States. It "reduced total employment growth by -19.5 percentage points from 1997 to 2007 versus the prior decade," the authors wrote. The impact was nearly twice as large for production workers than for non-production workers, but for both groups, the legislation reduced job growth. Our ruling Sanders said that NAFTA, which Clinton used to support, cost the U.S. economy 800,000 jobs. There is a report from a left-leaning policy group that reached that conclusion. On the other hand, many other nonpartisan reports found that the trade deal produced neither significant job losses nor job gains. This is a result of competing economic models and the challenges of teasing out the effects of NAFTA from everything else that has taken place in the economy. The report Sanders cited is an outlier, and his use of its findings ignores important facts that would give a different impression. We rate his statement Mostly False. Editor's note: Soon after we published, we heard from Robert Scott of EPI and added his comments.	None	Bernie Sanders	None	None	None	2016-03-07T15:02:58	2016-03-06	['Bill_Clinton', 'North_American_Free_Trade_Agreement']
tron-01867	French’s Mustard and the French	none	https://www.truthorfiction.com/french/	None	household	None	None	None	French’s Mustard and the French	Mar 17, 2015	None	['France']
pomt-09928	"A new poll shows 62 percent support the president's plan to reform health care. That means ... letting you choose between keeping the private insurance you have and a public health insurance plan."	false	/truth-o-meter/statements/2009/jun/16/americans-united-change/62-percent-support-health-not-barack-obamas/	A new ad urges support for President Barack Obama's push for major health care legislation. Created by the liberal group Americans United for Change, the ad argues that 62 percent of the public supports "the president's plan to reform health care," and that Republicans in Congress should too. Here's the full script of the ad; you can also watch it via YouTube : "In the Senate, they call 60 percent support a supermajority. Well, a new poll shows 62 percent of Americans support the president’s plan to reform health care. That means lowering costs, so everyone has access to quality, affordable care, protecting your choice of doctor, letting you choose between keeping the private insurance you have and a public health insurance plan. So if the Republicans in Congress ignore what 62 percent of us support, you gotta wonder: Who are they listening to?" It's true that polls show solid majorities of the American public think the health care system needs change. But there's a big difference between general support for health care legislation and the particulars of Obama's plan. The ad from Americans United for Change cites a Diageo Hotline Poll of June 10, 2009, saying that it showed 62 percent support for "the president's plan to reform health care." The actual question was this: "Do you support or oppose Congress and the president enacting a major overhaul of the U.S. health care system?" That question gauges whether people broadly support the president and Congress working together to change health care. (The poll was a random sample of 800 registered voters, and the Hotline is part of the nonpartisan news group National Journal.) But the ad repeatedly cites the number in a misleading way. It makes it sound as if the 62 percent singled out the president's plan for support. It further distorts the poll by saying that same 62 percent backs a public health insurance plan, sometimes referred to as a public option. When the ad mentions the public option, a big "62%" flashes on the screen. A public option is controversial in Congress. Democratic advocates for it say the public option would act as an insurer of last resort for people who have problems getting private insurance. Some Republicans say it will be a Medicare-style plan that will pay doctors and hospitals significantly less than private insurance, thus undermining the private insurance system. The devil is in the details here, and Congress is debating what a public option might look like. The ad from Americans United for Change implies that 62 percent support a public health insurance plan. But the Diageo Hotline poll did not ask specifically about the public option. A poll that did, the Rasmussen Reports poll of June 15, 2009, asked the question plainly — "Would it be a good idea to set up a government health insurance company to compete with private health insurance companies?" — and found support split, with 41 percent answering yes, 41 percent answering no, and 18 percent saying they weren't sure. That's nowhere near 62 percent support. It's true that large majorities of the public do want health care reform. The Diageo Hotline Poll showed that an even larger majority — 94 percent — said it was important or somewhat important that health care legislation pass this year. But it's not accurate to say that 62 percent favor Obama's plan above and beyond other ideas being considered in Congress. And it's incorrect to attribute that specifically to the public option. The ad gives the impression that rock-solid majorities are in favor of the specifics of Obama's plan. But the poll doesn't say that. We find their statement False. Update, June 22, 2009: We ruled this statement False because the ad distorted the results of the poll. Several days after we published this item a New York Times/CBS News poll showed 72 percent support for a public option. But we're not changing our ruling because the New York Times poll hasn't changed the circumstances our the original fact we checked: The ad distorted the facts about the poll that it referenced.	None	Americans United for Change	None	None	None	2009-06-16T17:50:47	2009-06-14	['None']
snes-05367	Queen Elizabeth said that she would "take America back" if Donald Trump gets elected president.	false	https://www.snopes.com/fact-check/donald-trump-queen-england/	None	Junk News	None	Dan Evon	None	The Queen of England Promises to ‘Take Back’ America If Trump Is Elected	13 January 2016	None	['United_States', 'Donald_Trump']
afck-00046	“Tourism earnings grew 20% in 2017.”	correct	https://africacheck.org/reports/uhuru-kenyattas-2018-state-of-the-nation-address-fact-checked/	None	None	None	None	None	Uhuru Kenyatta’s 2018 State of The Nation Address fact-checked	2018-05-02 06:20	None	['None']
vogo-00594	Statement: “And if you look at this law that Arizona signed, that Arizona put into place, police — all the sheriffs are behind it, the police chiefs are behind it,” U.S. Rep. Duncan Hunter, R-Alpine, said on KPBS Wednesday.	determination: huckster propaganda	https://www.voiceofsandiego.org/fact/fact-check-does-ariz-law-enforcement-back-immigration-law/	Analysis: Arizona recently adopted a controversial law that encourages local police to enforce federal immigration law, and in doing so, the state has received both praise and criticism from law enforcement officials within its borders and across the country.	None	None	None	None	Fact Check: Does Ariz. Law Enforcement Back Immigration Law?	April 30, 2010	None	['United_States', 'Arizona', 'Duncan_Hunter']
pomt-07567	"Ultimately, after an exhaustive investigation," the National Transportation Safety Board concluded that a Minneapolis bridge collapsed in 2007 "because of an original design flaw dating back to the 1960s."	mostly true	/truth-o-meter/statements/2011/mar/30/tim-pawlenty/tim-pawlenty-writes-ntsb-ruled-minneapolis-bridge-/	In his book Courage to Stand: An American Story, former Minnesota Gov. Tim Pawlenty -- a potential Republican presidential contender in 2012 -- addresses the 2007 collapse of the I-35W bridge in Minneapolis. The collapse, on August 1, 2007, came during Pawlenty’s second term as governor, so questions were raised about whether his administration bore any responsibility for the collapse. Pawlenty makes clear in the book that he believes his administration was vindicated. "Ultimately, after an exhaustive investigation," Pawlenty wrote, "the (National Transportation Safety Board) concluded the bridge fell because of an original design flaw dating back to the 1960s." We wondered whether Pawlenty characterized the findings correctly. So we turned to the NTSB report ourselves. First, some background on the NTSB. It’s an independent federal agency charged with investigating transportation accidents and making recommendations based on its findings. Pawlenty is certainly correct that the NTSB concluded that the "probable cause" of the collapse was a four-decade-old design flaw, specifically a flaw with "gusset plates" -- metal plates that secure several different pieces of the bridge’s truss (or structural support). The NTSB concluded that certain gusset plates in the I-35W bridge "failed under a combination of (1) substantial increases in the weight of the bridge, which resulted from previous bridge modifications, and (2) the traffic and concentrated construction loads on the bridge on the day of the collapse." The NTSB also concluded that a "contributing" cause of the collapse was "inadequate design review by federal and state transportation officials." This would have happened during the design and approval phase, which was in the mid 1960s. (The bridge opened to traffic in 1967.) In other words, the NTSB concluded that the most important factor and one of two contributing factors in the collapse were things that had happened four decades ago -- long before Pawlenty became governor. However, while the report does largely exonerate state agencies from blame in the collapse -- and in fact notes that officials were inspecting bridges more frequently than required by federal guidelines -- other portions of the report are somewhat more equivocal about the state’s role. The report found that another "contributing" factor was "the generally accepted practice among federal and state transportation officials of giving inadequate attention to gusset plates during inspections for conditions of distortion, such as bowing, and of excluding gusset plates in load rating analyses." The NTSB noted, for instance, that there was significant corrosion on certain gusset plates. While the investigation concluded that this corrosion was not a factor in the collapse, the NTSB did express concern about how inspectors had treated that wear over the years. The report said the NTSB "is concerned that the amount of corrosion … had not been documented in detail and had not been given particular attention during subsequent bridge inspections. Had the bridge remained in service, and had the corrosion and section loss continued to progress without mitigation, the ability of the gusset plates to safely carry loads would have continued to diminish, even if these particular plates had been properly sized." A more direct criticism by NTSB involved state officials’ role, or lack thereof, in guiding contractors on how to safely spread out construction materials on the bridge. Construction was under way on the day of the collapse, and the contractor had placed a large amount of material on the bridge in preparation for its work. The NTSB concluded that if the material had been spread more widely, even the flawed gusset plates would have held. But the material was instead gathered into a smaller area to facilitate traffic and construction work, and as a result, the weight became too much for the bridge to bear. The NTSB notes that the existing guidance by the American Association of State Highway and Transportation Officials was silent on this particular risk. But the report also notes that on a previous occasion, contractors had asked the state agency to stockpile materials on the bridge and "had been given a response that they interpreted as permission." And while state officials told the NTSB that they would have denied the request that led to the collapse if the contractor had asked them, the report expressed some skepticism with that response, saying it was "impossible to know with certainty" that they would have denied the stacking request. "In the absence of formal and specific guidance, decisions about the placement of construction materials may be made on an ad hoc basis ... and may not take into account all the considerations necessary to ensure that temporary loads do not damage the structure or possibly even exceed the load-carrying capacity of the structure at its most highly stressed location," the NTSB concluded. The NTSB added that following the collapse, the state agency revised its standards for the storage of construction materials on bridges. A final note: Some outside experts believe the NTSB report underplays actions by state officials that could have contributed to the collapse. Barry B. LePatner, a New York-based lawyer whose practice specializes in engineering and construction, published a book in late 2010 -- Too Big to Fall -- that argues, among other things, that "shoddy maintenance, ignored expert repair recommendations, and misallocated funding" also helped cause the collapse. (In Pawlenty’s book, the former governor dismisses the notion that an unwillingness to spend money contributed to the collapse, writing, "It was untrue and of course overlooked the reality that we were spending millions of dollars to improve the decking, railing, and lighting on the bridge when it fell.") In any case, we’ll keep our fact-check tailored to the specifics of Pawlenty’s statement -- that "ultimately, after an exhaustive investigation the NTSB concluded the bridge fell because of an original design flaw dating back to the 1960s." We conclude that he’s right that the most important factor the NTSB pointed to -- plus one of the two contributing factors it cited -- were design-related flaws dating from the 1960s. But Pawlenty’s summary doesn’t acknowledge other questions the NTSB raised about the performance of state officials during his tenure as governor. On balance, we rate the statement Mostly True.	None	Tim Pawlenty	None	None	None	2011-03-30T17:36:29	2011-01-11	['Minneapolis', 'National_Transportation_Safety_Board']
tron-03207	President Suggested Cancelling Cell Phones and Cable to Pay for Obamacare Premiums	truth!	https://www.truthorfiction.com/president-cancel-cell-phone/	None	politics	None	None	None	President Suggested Cancelling Cell Phones and Cable to Pay for Obamacare Premiums	Mar 17, 2015	None	['None']
