pose-00180	"The IAEA is understaffed and underresourced at a time when demand for its expertise are growing. Barack Obama and Joe Biden will seek to ensure that the Agency gets the authority, information, people, and technology it needs to do its job. They will work to double the IAEA budget in the next four years (increasing the U.S. annual share to about $225 million). They will press countries to adopt the "Additional Protocol," -- which grants the IAEA the right to conduct more intrusive inspections, including at undeclared facilities — and seek agreement among members of the Nuclear Suppliers Group not to transfer nuclear technology to NPT countries that have not adopted the Additional Protocol. They will work to gain agreement on effective global standards for nuclear safety and security. And they will call for establishing IAEA verification procedures that go beyond the Additional Protocol to strengthen the agency's ability to detect clandestine facilities and activities."	promise broken	https://www.politifact.com/truth-o-meter/promises/obameter/promise/194/strengthen-the-international-atomic-energy-agency-/	None	obameter	Barack Obama	None	None	Strengthen the International Atomic Energy Agency (IAEA) and double its budget in the next four years	2010-01-07T13:26:51	None	['United_States', 'Treaty_on_the_Non-Proliferation_of_Nuclear_Weapons', 'International_Atomic_Energy_Agency', 'Joe_Biden', 'Nuclear_proliferation', 'Barack_Obama']
pose-00922	"One of my top priorities is to reorganize and consolidate county departments, bringing the total number to no more that 25 – the same as the State of Florida. By eliminating unnecessary departments we can reduce the tax burden on Miami-Dade residents."	compromise	https://www.politifact.com/florida/promises/carlos-o-meter/promise/954/cut-county-departments-60-25/	None	carlos-o-meter	Carlos Gimenez	None	None	Cut county departments from 60 to 25	2011-07-14T16:09:17	None	['None']
pose-00400	He "will institute a national declassification center to make declassification secure but routine, efficient and cost-effective."	promise kept	https://www.politifact.com/truth-o-meter/promises/obameter/promise/420/create-a-national-declassification-center/	None	obameter	Barack Obama	None	None	Create a national declassification center	2010-01-07T13:26:58	None	['None']
pose-00627	Will adopt a policy similar to those in 20 states that require that programs end – or "sunset" – by a date certain.	compromise	https://www.politifact.com/truth-o-meter/promises/gop-pledge-o-meter/promise/653/require-sunset-reviews-for-programs/	None	gop-pledge-o-meter	John Boehner	None	None	Require "sunset" reviews for programs	2010-12-22T09:57:30	None	['None']
pose-00543	Will "conduct a comprehensive review of all tax policy that impacts farmers, eliminate tax barriers to production, and rein in government spending so that farmers can invest in their operations instead of sending more money to the state treasury."	promise kept	https://www.politifact.com/wisconsin/promises/walk-o-meter/promise/566/review-all-tax-policy-to-lighten-burden-on-farmers/	None	walk-o-meter	Scott Walker	None	None	Review all tax policy to lighten burden on farmers	2010-12-20T23:16:36	None	['None']
pose-00994	"The person in this (leadership) position will serve as the point person on rural issues and will be one of my most important appointments."	promise kept	https://www.politifact.com/tennessee/promises/haslam-o-meter/promise/1061/create-a-leadership-position-for-rural-development/	None	haslam-o-meter	Bill Haslam	None	None	Create a leadership position for rural development	2012-01-18T15:26:36	None	['None']
pose-00583	"Bring our health insurance costs and mandates in line with the U.S. average."	promise broken	https://www.politifact.com/florida/promises/scott-o-meter/promise/607/bring-state-employee-health-insurance-costs-in-lin/	None	scott-o-meter	Rick Scott	None	None	Bring state employee health insurance costs in line with the U.S. average	2010-12-21T09:36:20	None	['United_States']
pose-00826	Will "end Gov. (Jim) Doyle's program of letting criminals out of prison early. As the original author of Wisconsin's Truth-in-Sentencing law, I believe criminals should serve their entire sentences. Bureaucrats and politicians should not be overriding the decisions of judges, juries and prosecutors. Victims and their families deserve better."	promise kept	https://www.politifact.com/wisconsin/promises/walk-o-meter/promise/858/end-early-prison-release/	None	walk-o-meter	Scott Walker	None	None	End early prison release	2011-01-17T13:25:41	None	['Wisconsin']
pose-00086	"Barack Obama has been a strong and consistent advocate for fully funding the Individuals with Disabilities Education Act (IDEA). Congress promised to shoulder 40 percent of each state's "excess cost" of educating children with disabilities, but it has never lived up to this obligation. Currently, the federal government provides less than half of the promised funding (17 percent)."	promise broken	https://www.politifact.com/truth-o-meter/promises/obameter/promise/89/fully-fund-the-individuals-with-disabilities-educa/	None	obameter	Barack Obama	None	None	Fully fund the Individuals with Disabilities Education Act (IDEA)	2010-01-07T13:26:47	None	['United_States_Congress', 'Barack_Obama']
pose-00364	"Will lead a global effort to negotiate a verifiable treaty ending the production of fissile materials for weapons purposes."	promise broken	https://www.politifact.com/truth-o-meter/promises/obameter/promise/383/seek-treaty-to-control-fissile-materials/	None	obameter	Barack Obama	None	None	Seek treaty to control fissile materials	2010-01-07T13:26:57	None	['None']
pose-01080	"I promise you that I will have the most diverse government in Virginia history. My cabinet will be diverse racially, but also as it relates to bipartisan."	not yet rated	https://www.politifact.com/virginia/promises/macker-meter/promise/1163/promote-government-diversity/	None	macker-meter	Terry McAuliffe	None	None	Promote government diversity	2014-01-17T12:41:59	None	['Virginia']
pose-00869	“What I have said is we're going encourage democracy in Pakistan, expand our non-military aid to Pakistan so that they have more of a stake in working with us, but insisting that they go after these militants. And if we have Osama bin Laden in our sights and the Pakistani government is unable or unwilling to take them out, then I think that we have to act, and we will take them out. We will kill bin Laden. We will crush al-Qaida. That has to be our biggest national security priority.”	promise kept	https://www.politifact.com/truth-o-meter/promises/obameter/promise/901/we-will-kill-bin-laden/	None	obameter	Barack Obama	None	None	We will kill bin Laden	2011-05-02T10:39:22	None	['Pakistan', 'Osama_bin_Laden']
pose-00679	"I will hold a budget summit. I will hold a budget summit with all stakeholders within the transition period."	promise kept	https://www.politifact.com/rhode-island/promises/linc-o-meter/promise/709/hold-a-budget-summit-during-transition-period/	None	linc-o-meter	Lincoln Chafee	None	None	Hold a budget summit during transition period	2011-01-01T21:32:10	None	['None']
pose-00186	Obama "will appoint a deputy national security advisor to be in charge of coordinating all U.S. programs aimed at reducing the risk of nuclear terrorism and weapons proliferation. This person will work closely with him, the national security adviser, the director of the Office of Management and Budget, and senior officials of the relevant cabinet departments, and will have budgetary oversight over all programs related to nuclear security."	promise kept	https://www.politifact.com/truth-o-meter/promises/obameter/promise/200/appoint-a-white-house-coordinator-for-nuclear-secu/	None	obameter	Barack Obama	None	None	Appoint a White House Coordinator for Nuclear Security	2010-01-07T13:26:51	None	['United_States', 'Barack_Obama']
pose-01099	As governor, Gina will: Enable more veterans to start their own businesses by providing expedited professional licensing at no cost to veterans based on skills developed during their service.	not yet rated	https://www.politifact.com/rhode-island/promises/gina-meter/promise/1182/provide-expedited-professional-licensing-no-cost-v/	None	gina-meter	Gina Raimondo	None	None	Provide expedited professional licensing at no cost to veterans	2014-12-19T07:52:37	None	['None']
pose-01184	The annual cost of awarding 10 innovation grants ro encourage blended instruction would be $8 million.	not yet rated	https://www.politifact.com/texas/promises/abbott-o-meter/promise/1274/offer-innovation-grants-school-districts-blend-onl/	None	abbott-o-meter	Greg Abbott	None	None	Offer innovation grants for school districts that blend online education and classroom instruction	2015-01-20T14:00:00	None	['None']
pose-00855	"Such a database will simplify the currently cumbersome process which has frustrated the efforts of both law enforcement and the public."	not yet rated	https://www.politifact.com/ohio/promises/fitz-o-meter/promise/887/create-a-missing-persons-database/	None	fitz-o-meter	Ed FitzGerald	None	None	Create a missing persons database	2011-01-20T13:56:11	None	['None']
pose-00576	"Require drug screening for (welfare) recipients."	promise broken	https://www.politifact.com/florida/promises/scott-o-meter/promise/600/require-drug-screening-for-welfare-recipients/	None	scott-o-meter	Rick Scott	None	None	Require drug screening for welfare recipients	2011-10-26T10:06:24	None	['None']
pose-01142	"Gov. Scott will further expand Florida's road network by supporting the investment of nearly $25 billion in the next five years to ease congestion by adding new lanes, enhancing exisiting roadways and making safety improvements."	not yet rated	https://www.politifact.com/florida/promises/scott-o-meter/promise/1228/spend-25-billion-roads-over-five-years-ease-conges/	None	scott-o-meter	Rick Scott	None	None	Spend $25 billion on roads over five years to ease congestion	2014-12-30T10:52:07	None	['None']
pose-00385	"Barack Obama will thin the ranks of Washington middle managers, freeing up resources both for deficit reduction and for increasing the number of frontline workers."	promise broken	https://www.politifact.com/truth-o-meter/promises/obameter/promise/404/reduce-the-number-of-middle-managers-in-the-federa/	None	obameter	Barack Obama	None	None	Reduce the number of middle managers in the federal workforce	2010-01-07T13:26:57	None	['Washington,_D.C.', 'Barack_Obama']
pose-00593	"Rick is opposed to amnesty and will fight amnesty for lawbreakers."	promise kept	https://www.politifact.com/florida/promises/scott-o-meter/promise/617/will-fight-immigration-amnesty/	None	scott-o-meter	Rick Scott	None	None	Will fight immigration amnesty	2010-12-21T09:36:20	None	['None']
pose-01157	Abbott wants state law amended to restrict legislators from voting on legislation with "any pecuniary gain through employment, contracts, subcontracts, contingency fees, referral fees, or agreements."	promise broken	https://www.politifact.com/texas/promises/abbott-o-meter/promise/1247/eliminate-loopholes-allow-legislators-vote-legisla/	None	abbott-o-meter	Greg Abbott	None	None	Eliminate loopholes that allow legislators to vote on legislation financially benefiting themselves	2015-01-20T14:00:00	None	['None']
pose-00771	"In order to restore Georgia's competitiveness in science, technology, engineering and mathematics, Deal will work with legislators, state and local school officials to develop a STEM Education Student Incentive Plan that will encourage our best and brightest science and math college students to pursue a course of study to become an educator in these fields. These incentives would be repaid over the course of a teacher's service in our public elementary, middle and high schools."	in the works	https://www.politifact.com/georgia/promises/deal-o-meter/promise/801/develop-a-plan-to-encourage-the-best-science-tech/	None	deal-o-meter	Nathan Deal	None	None	Develop a plan to encourage the best science, technology, engineering and mathematics students to become teachers	2011-01-06T16:27:46	None	['None']
pose-00324	Will "support increased investment in research, data analysis, and technology development across the full suite of exploration missions including the Mars Sample Return mission and future missions to the Moon, asteroids, Lagrange points, the outer Solar System and other destinations."	promise kept	https://www.politifact.com/truth-o-meter/promises/obameter/promise/341/increase-spending-to-prepare-for-longer-space-miss/	None	obameter	Barack Obama	None	None	Increase spending to prepare for longer space missions	2010-01-07T13:26:55	None	['Solar_System', 'Moon']
pose-00553	Will change mediation/arbitration rules. "Mediation and arbitration changes will also be needed to ensure that local economic factors are considered."	promise kept	https://www.politifact.com/wisconsin/promises/walk-o-meter/promise/576/change-mediationarbitration-rules-for-teacher-uni/	None	walk-o-meter	Scott Walker	None	None	Change mediation/arbitration rules for teacher unions to consider "local economic factors"	2010-12-20T23:16:36	None	['None']
pose-00037	Extend and index the temporary fix to the Alternative Minimum Tax that was passed in 2007	promise kept	https://www.politifact.com/truth-o-meter/promises/obameter/promise/40/extend-and-index-the-2007-alternative-minimum-tax-/	None	obameter	Barack Obama	None	None	Extend and index the 2007 Alternative Minimum Tax patch	2010-01-07T13:26:46	None	['None']
pose-00561	Will "support a requirement that there be one member from every congressional district in Wisconsin. The ninth member shall be a statewide at-large member. I will propose legislation to expand the current (Board of Veterans) to nine members, all appointed by the governor and confirmed by the Senate. I will propose legislation to expand the current (Board of Veterans) to nine members, all appointed by the governor and confirmed by the Senate."	promise kept	https://www.politifact.com/wisconsin/promises/walk-o-meter/promise/584/expand-veterans-board-change-to-let-governor-appo/	None	walk-o-meter	Scott Walker	None	None	Expand veterans board and let governor appoint all members	2010-12-20T23:16:36	None	['Wisconsin']
pose-00082	"Will seek to increase participation in clinical trials to 10 percent of adult cancer patients by requiring coverage of patient clinical trial costs in the new public and private plans offered through the National Health Insurance Exchange, increasing NCI reimbursement for patient participation in clinical research and requesting the NCI Director to identify regulatory barriers that prevent the timely implementation and completion of successful clinical trials."	promise kept	https://www.politifact.com/truth-o-meter/promises/obameter/promise/85/increase-participation-in-cancer-related-clinical-/	None	obameter	Barack Obama	None	None	Increase participation in cancer-related clinical trials	2010-01-07T13:26:47	None	['National_Cancer_Institute']
pose-01235	"With priority given to school districts with a significant number of low-performing schools ... I will look to expand Regional Leadership Academies."	not yet rated	https://www.politifact.com/north-carolina/promises/coop-o-meter/promise/1326/expand-leadership-recruitment-program-low-performi/	None	coop-o-meter	Roy Cooper	None	None	Expand leadership recruitment program for low-performing schools	2017-01-05T19:06:55	None	['None']
pose-00984	McDonnell will open shuttered rest stops on Virginia interstates "within 90 days of taking office as governor."	promise kept	https://www.politifact.com/virginia/promises/bob-o-meter/promise/1019/open-shuttered-highway-rest-stops/	None	bob-o-meter	Bob McDonnell	None	None	Open shuttered highway rest stops	2011-09-15T14:50:18	None	['Virginia']
pose-01005	"I believe state funding for Planned Parenthood should be eliminated."	promise kept	https://www.politifact.com/tennessee/promises/haslam-o-meter/promise/1073/eliminate-planned-parenthood-funding/	None	haslam-o-meter	Bill Haslam	None	None	Eliminate Planned Parenthood funding	2012-01-18T15:26:36	None	['None']
pose-01007	"I think the University of Memphis needs more autonomy. I think the board of the University of Memphis should be able to hire and fire their own president, they should be able to set their own tuition."	in the works	https://www.politifact.com/tennessee/promises/haslam-o-meter/promise/1075/give-the-university-of-memphis-more-autonomy/	None	haslam-o-meter	Bill Haslam	None	None	Give the University of Memphis more autonomy	2012-01-18T15:26:36	None	['University_of_Memphis']
pose-00978	As governor, Bob McDonnell will dedicate 75 percent of annual budget surplus revenue to transportation needs (after constitutionally mandated deposits).	compromise	https://www.politifact.com/virginia/promises/bob-o-meter/promise/1013/dedicate-75-percent-of-surpluses-to-transportation/	None	bob-o-meter	Bob McDonnell	None	None	Dedicate 75 percent of surpluses to transportation	2011-09-09T12:56:22	None	['Bob_McDonnell']
pose-00078	"They will appoint a Federal ASD Coordinator to oversee federal ASD research and federal efforts to improve awareness of ASD and improve the training of medical professionals to identify and treat ASD. By establishing one top-level point person to coordinate ASD efforts in the White House, they will ensure that ASD receives the recognition and priority it deserves in the federal government. The Federal ASD Coordinator will also be tasked with eliminating bureaucratic obstacles that may be delaying implementation of important ASD measures and ensuring that all federal ASD dollars are being spent in a manner that prioritizes results. The Coordinator will work with state task forces on ASD to ensure effective communication and collaboration among federal, state, and local agencies."	promise broken	https://www.politifact.com/truth-o-meter/promises/obameter/promise/81/appoint-federal-level-coordinator-to-oversee-all-f/	None	obameter	Barack Obama	None	None	Appoint federal-level coordinator to oversee all federal autism efforts	2010-01-07T13:26:47	None	['White_House']
pose-00225	"Will issue an executive order asking all new hires at the agencies to sign a form affirming that no political appointee offered them the job solely on the basis of political affiliation or contribution."	promise kept	https://www.politifact.com/truth-o-meter/promises/obameter/promise/241/require-new-hires-to-sign-a-form-affirming-their-h/	None	obameter	Barack Obama	None	None	Require new hires to sign a form affirming their hiring was not due to political affiliation or contributions.	2010-01-07T13:26:52	None	['None']
pose-01219	"One of the first things I will tackle as governor is accepting Medicaid expansion."	stalled	https://www.politifact.com/north-carolina/promises/coop-o-meter/promise/1310/expand-medicaid/	None	coop-o-meter	Roy Cooper	None	None	Expand Medicaid	2017-01-04T15:21:29	None	['None']
pose-01066	“Terry McAuliffe proposes … increasing the current limit on investment tax credits for commercialization. The current limit of $5 million dollars … should be increased by an amount between $1 million to $2.5 million depending on budget conditions, with the increase specifically targeted to biotechnology and biomedical companies.”	stalled	https://www.politifact.com/virginia/promises/macker-meter/promise/1148/increase-investment-tax-credit/	None	macker-meter	Terry McAuliffe	None	None	Increase investment tax credit	2014-01-17T12:39:03	None	['None']
pose-00963	McDonnell will implement a standard for programs that teach students how drugs can negatively impact physical and mental health, as well as the social consequences of substance abuse that reach children at a variety of ages.	compromise	https://www.politifact.com/virginia/promises/bob-o-meter/promise/998/implement-drug-education-program/	None	bob-o-meter	Bob McDonnell	None	None	Implement drug education program	2011-09-09T12:56:22	None	['None']
pose-01038	"My belief is that we have to enforce the laws we've already got, make sure that we're keeping guns out of the hands of criminals, those who are mentally ill. We've done a much better job in terms of background checks, but we've got more to do when it comes to enforcement. But weapons that were designed for soldiers in war theaters don't belong on our streets. Part of it is seeing if we can get an assault weapons ban reintroduced."	promise broken	https://www.politifact.com/truth-o-meter/promises/obameter/promise/1118/work-renew-assault-weapons-ban/	None	obameter	Barack Obama	None	None	Work to renew the assault weapons ban	2013-01-20T06:00:00	None	['None']
pose-00807	In "order for high school-aged individuals to get and keep a driver's license they should be enrolled in school, be it bricks and mortar or our virtual high school, and, most importantly, working toward their diploma or GED."	promise broken	https://www.politifact.com/texas/promises/perry-o-meter/promise/839/require-students-to-stay-in-high-school-or-be-earn/	None	perry-o-meter	Rick Perry	None	None	Require students to stay in high school or be earning GED to keep driver's license	2011-01-13T12:33:38	None	['General_Educational_Development']
pose-00456	"Will establish a Grid Modernization Commission to facilitate adoption of Smart Grid practices across the nation's electricity grid to the point of general adoption and ongoing market support in the U.S. electric sector. They will instruct the Secretary of Energy to: (1) establish a Smart Grid Investment Matching Grant Program to provide reimbursement of one-fourth of qualifying Smart Grid investments; (2) conduct programs to deploy advanced techniques for managing peak load reductions and energy efficiency savings on customer premises from smart metering, demand response, distributed generation and electricity storage systems; and (3) establish demonstration projects specifically focused on advanced technologies for power grid sensing, communications, analysis, and power flow control, including the integration of demand-side resources into grid management."	promise kept	https://www.politifact.com/truth-o-meter/promises/obameter/promise/476/modernize-the-nations-electricity-grid-and-use-s/	None	obameter	Barack Obama	None	None	Modernize the nation's electricity grid and use "smart grid" practices	2010-01-07T13:26:59	None	['United_States', 'Smart_grid']
pose-00497	To achieve health care reform, "I'm going to have all the negotiations around a big table. We'll have doctors and nurses and hospital administrators. Insurance companies, drug companies -- they'll get a seat at the table, they just won't be able to buy every chair. But what we will do is, we'll have the negotiations televised on C-SPAN, so that people can see who is making arguments on behalf of their constituents, and who are making arguments on behalf of the drug companies or the insurance companies. And so, that approach, I think is what is going to allow people to stay involved in this process."	promise broken	https://www.politifact.com/truth-o-meter/promises/obameter/promise/517/health-care-reform-public-sessions-C-SPAN/	None	obameter	Barack Obama	None	None	Negotiate health care reform in public sessions televised on C-SPAN	2010-01-07T13:27:01	None	['C-SPAN']
pose-00514	Will "call on the legislature to eliminate the tax on Health Savings Accounts, taking effect immediately." This would be part of the special "economic emergency" session of the Legislature.	promise kept	https://www.politifact.com/wisconsin/promises/walk-o-meter/promise/534/eliminate-state-tax-on-health-savings-accounts/	None	walk-o-meter	Scott Walker	None	None	Eliminate state tax on Health Savings Accounts	2010-12-20T23:16:36	None	['None']
pose-00732	Will have a racially diverse administration.	in the works	https://www.politifact.com/oregon/promises/kitz-o-meter/promise/762/diversify-racially-his-administration/	None	kitz-o-meter	John Kitzhaber	None	None	Diversify (racially) his administration	2011-01-04T21:58:42	None	['None']
pose-00956	Ban gifts over a certain amount to the executive department during the procurement process.	compromise	https://www.politifact.com/virginia/promises/bob-o-meter/promise/990/ban-gifts-during-procurement-process/	None	bob-o-meter	Bob McDonnell	None	None	Ban gifts during procurement process	2011-09-09T12:56:22	None	['None']
pose-01315	"End birthright citizenship."	in the works	https://www.politifact.com/truth-o-meter/promises/trumpometer/promise/1407/end-birthright-citizenship/	None	trumpometer	Donald Trump	None	None	End birthright citizenship	2017-01-17T08:33:08	None	['None']
pose-01336	"The 3.8 percent Obamacare tax on investment income will be repealed, as will the alternative minimum tax."	promise broken	https://www.politifact.com/truth-o-meter/promises/trumpometer/promise/1428/repeal-alternative-minimum-tax/	None	trumpometer	Donald Trump	None	None	Repeal the alternative minimum tax	2017-01-17T09:04:54	None	['None']
pose-01256	“I’m not going to cut Social Security like every other Republican and I’m not going to cut Medicare or Medicaid.”	in the works	https://www.politifact.com/truth-o-meter/promises/trumpometer/promise/1347/make-no-cuts-medicare/	None	trumpometer	Donald Trump	None	None	Make no cuts to Medicare	2017-01-17T08:31:33	None	['Medicare_(United_States)', 'Republican_Party_(United_States)']
pose-00096	"The Family and Medical Leave Act (FMLA) provides eligible employees of larger employers (i.e., 50 or more employees) with 12 weeks of unpaid leave to care for a family member's or their own serious health condition. Barack Obama and Joe Biden will guarantee that millions more workers have access to FMLA leave by reducing the threshold for which employers are covered from companies with 50 or more employees to those with 25 or more."	promise broken	https://www.politifact.com/truth-o-meter/promises/obameter/promise/99/reduce-the-threshhold-for-the-family-and-medical-l/	None	obameter	Barack Obama	None	None	Reduce the threshhold for the Family and Medical Leave Act from companies with 50 employees to companies with 25 employees	2010-01-07T13:26:48	None	['Joe_Biden', 'Family_and_Medical_Leave_Act_of_1993', 'Barack_Obama']
pose-00192	"California and other states have laws requiring a company that may have disclosed a resident's personal information without authorization to inform the victim of the disclosure. Barack Obama and Joe Biden believe that all Americans deserve the same right to know and will push for comparable federal legislation."	promise broken	https://www.politifact.com/truth-o-meter/promises/obameter/promise/206/require-companies-to-disclose-personal-information/	None	obameter	Barack Obama	None	None	Require companies to disclose personal information data breaches	2010-01-07T13:26:51	None	['Joe_Biden', 'United_States', 'Barack_Obama', 'California']
pose-00983	"Will place a permanent ban on embryonic stem cell research."	promise broken	https://www.politifact.com/florida/promises/scott-o-meter/promise/1018/ban-embryonic-stem-cell-research/	None	scott-o-meter	Rick Scott	None	None	Ban embryonic stem cell research	2011-09-09T15:12:08	None	['None']
pose-01100	As governor, Gina will: Create a special certification for businesses that actively hire returning veterans to encourage Rhode Islanders to patronize businesses that provide employment opportunities for veterans.	not yet rated	https://www.politifact.com/rhode-island/promises/gina-meter/promise/1183/create-special-certification-businesses-actively-h/	None	gina-meter	Gina Raimondo	None	None	Create a special certification for businesses that actively hire returning veterans	2014-12-19T07:54:23	None	['None']
pose-01039	"I want to thank every American who participated in this election, whether you voted for the very first time or waited in line for a very long time. By the way, we have to fix that."	compromise	https://www.politifact.com/truth-o-meter/promises/obameter/promise/1119/fix-problems-voter-access-such-long-lines-election/	None	obameter	Barack Obama	None	None	Fix problems of voter access such as long lines on Election Day and on early voting days	2013-01-20T06:00:00	None	['United_States']
pose-00687	Chafee "supports . . . non-discrimination policies and laws, repealing Don't Ask Don't Tell, freedom of gender expression . . "	promise kept	https://www.politifact.com/rhode-island/promises/linc-o-meter/promise/717/will-protect-people-from-discrimination-based-on-s/	None	linc-o-meter	Lincoln Chafee	None	None	Will protect people from discrimination based on sexual orientation and gender identity	2015-01-08T18:20:31	None	['None']
pose-00903	"The first year ... Bob will create the position of Deputy Mayor for Economic Opportunity. This individual, who will report directly to the mayor, will be responsible for the implementation of programs and initiatives targeted at all three economic development steps and will supervise the agencies and departments involved in business regulation and economic development. This position will come as a result of the consolidation of existing positions and will not come at an additional cost."	compromise	https://www.politifact.com/florida/promises/buck-o-meter/promise/935/create-position-of-deputy-mayor-for-economic-oppor/	None	buck-o-meter	Bob Buckhorn	None	None	Create position of Deputy Mayor for Economic Opportunity	2011-05-18T14:33:25	None	['None']
pose-01239	"As governor, I will provide state support to help districts find savings to drive dollars to the classroom."	not yet rated	https://www.politifact.com/north-carolina/promises/coop-o-meter/promise/1330/pay-school-system-audits-identify-inefficient-spen/	None	coop-o-meter	Roy Cooper	None	None	Pay for school system audits to identify inefficient spending	2017-01-05T19:14:25	None	['None']
pose-01166	"Teachers and parents know far better how to educate our children than do a bunch of bureaucrats in Austin or Washington, D.C."	promise kept	https://www.politifact.com/texas/promises/abbott-o-meter/promise/1256/allow-schools-opt-out-state-mandates/	None	abbott-o-meter	Greg Abbott	None	None	Allow schools to opt out of state mandates	2015-01-20T14:00:00	None	['Austin,_Texas', 'Washington,_D.C.']
pose-00515	"Working with the legislature and through executive order, I will replace ( Department of Commerce) with a true economic development agency. I will hire an experienced economic development professional as Executive Director. All regulatory functions will be transferred to other agencies. Existing economic development functions of state agencies, like the Department of Workforce Development, and state affiliated entities, like the Wisconsin Housing and Economic Development Authority, will be consolidated within the new agency."	promise kept	https://www.politifact.com/wisconsin/promises/walk-o-meter/promise/535/replace-department-of-commerce-with-development-fo/	None	walk-o-meter	Scott Walker	None	None	Replace Department of Commerce with development-focused agency	2010-12-20T23:16:36	None	['United_States_Department_of_Commerce', 'Executive_director']
pose-00289	Will "throw his weight around" to lobby for a college football playoff system, which he said would only add three weeks to the season.	promise kept	https://www.politifact.com/truth-o-meter/promises/obameter/promise/306/push-for-a-college-football-playoff-system/	None	obameter	Barack Obama	None	None	Push for a college football playoff system	2010-01-07T13:26:54	None	['None']
pose-00121	"Barack Obama will work with military commanders on the ground in Iraq and in consultation with the Iraqi government to end the war safely and responsibly within 16 months."	compromise	https://www.politifact.com/truth-o-meter/promises/obameter/promise/126/begin-removing-combat-brigades-from-iraq/	None	obameter	Barack Obama	None	None	Begin removing combat brigades from Iraq	2010-01-07T13:26:49	None	['Iraq', 'Barack_Obama']
pose-00025	Will direct the Federal Communications Commission to "provide an accurate map of broadband availability using a true definition of broadband instead of the current 200 kbs standard and an assessment of obstacles to fuller broadband penetration."	promise kept	https://www.politifact.com/truth-o-meter/promises/obameter/promise/27/change-standards-for-determining-broadband-access/	None	obameter	Barack Obama	None	None	Change standards for determining broadband access	2010-01-07T13:26:45	None	['None']
pose-00581	"Reform PSC (Public Services Commission) processes to allow reasonable energy production and expansion."	stalled	https://www.politifact.com/florida/promises/scott-o-meter/promise/605/reform-psc-for-more-energy-production/	None	scott-o-meter	Rick Scott	None	None	Reform PSC for more energy production	2010-12-21T09:36:20	None	['None']
pose-01206	"There must be free, large- and small-scale, high-quality, family-friendly concerts and events that make sure great music of varying types and cultures is accessible to all."	promise broken	https://www.politifact.com/texas/promises/adler-o-meter/promise/1296/raise-awareness-austins-music-scene-more-free-conc/	None	adler-o-meter	Steve Adler	None	None	Raise awareness of Austin's music scene with more free concerts	2016-03-18T12:38:08	None	['None']
pose-00558	Will "increase access to state lands so hunters have more hunting opportunities."	promise kept	https://www.politifact.com/wisconsin/promises/walk-o-meter/promise/581/increase-access-to-state-lands-for-hunters/	None	walk-o-meter	Scott Walker	None	None	Increase access to state lands for hunters	2010-12-20T23:16:36	None	['None']
pose-01230	"I will work to increase funding for Smart Start and NC Pre-K, with a sustainable plan that gives priority to serving more at-risk children."	in the works	https://www.politifact.com/north-carolina/promises/coop-o-meter/promise/1321/expand-pre-k/	None	coop-o-meter	Roy Cooper	None	None	Expand Pre-K	2017-01-05T18:51:11	None	['None']
pose-00265	"Will fight to protect roadless areas on Forest Service lands from all new road construction."	compromise	https://www.politifact.com/truth-o-meter/promises/obameter/promise/281/protect-forest-service-lands-from-more-roads/	None	obameter	Barack Obama	None	None	Protect forest service lands from more roads	2010-01-07T13:26:53	None	['None']
pose-00847	"FitzGerald will commit to playing an active role personally and commit county staff and resources to collaborating with award-winning marketing efforts from organizations like Team Neo and PositivelyCleveland to market and promote the region."	not yet rated	https://www.politifact.com/ohio/promises/fitz-o-meter/promise/879/improve-marketing-for-the-region/	None	fitz-o-meter	Ed FitzGerald	None	None	Improve marketing for the region	2011-01-20T13:56:11	None	['None']
pose-00711	Will develop "a new Oregon high school diploma that means students are prepared to enroll in post-secondary education without remediation."	not yet rated	https://www.politifact.com/oregon/promises/kitz-o-meter/promise/741/create-new-oregon-diploma/	None	kitz-o-meter	John Kitzhaber	None	None	Create new "Oregon Diploma"	2011-01-04T21:58:42	None	['Oregon']
pose-00714	Will "shift state investments from enrollments to student performance and other expected results, guided by the goal of '40-40-20' and focusing instruction on student achievement."	not yet rated	https://www.politifact.com/oregon/promises/kitz-o-meter/promise/744/shift-state-education-funding-to-match-student-ach/	None	kitz-o-meter	John Kitzhaber	None	None	Shift state education funding to match student achievement	2011-01-04T21:58:42	None	['None']
pose-00240	"Will promote new and innovative ways to increase teacher pay that are developed with teachers, not imposed on them. Districts will be able to design programs that reward accomplished educators who serve as a mentor to new teachers with a salary increase. Districts can reward teachers who work in underserved places like rural areas and inner cities. And if teachers consistently excel in the classroom, that work can be valued and rewarded as well."	promise kept	https://www.politifact.com/truth-o-meter/promises/obameter/promise/256/promote-innovative-ways-to-reward-good-teachers/	None	obameter	Barack Obama	None	None	Promote innovative ways to reward good teachers	2010-01-07T13:26:53	None	['None']
pose-00228	"Will provide affordable and high-quality child care to ease the burden on working families."	promise kept	https://www.politifact.com/truth-o-meter/promises/obameter/promise/244/provide-affordable-high-quality-child-care/	None	obameter	Barack Obama	None	None	Provide affordable, high-quality child care	2010-01-07T13:26:52	None	['None']
