tron-00521	Silent Partner of Red Hen Restaurant is a Registered Sex Offender	unproven!	https://www.truthorfiction.com/red-hen-silent-partner-registered-sex-offender/	None	business	None	None	['donald trump', 'hillary clinton', 'sarah huckabee sanders']	Silent Partner of Red Hen Restaurant is a Registered Sex Offender	Jun 26, 2018	None	['None']
chct-00317	FACT CHECK: Was The Last Time The US 'Really' Reformed The Tax Code In 1986?	verdict: true	http://checkyourfact.com/2017/09/22/fact-check-was-the-last-time-the-us-significantly-reformed-the-tax-code-in-1986/	None	None	None	Kush Desai | Fact Check Reporter	None	None	10:03 AM 09/22/2017	None	['None']
para-00114	"The world is moving away from carbon taxes and emissions trading schemes."	false	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/11/tony-abbott/home-alone-rest-world-moving-away-carbon-pricing/index.html	None	['Carbon Tax', 'Environment']	Tony Abbott	Michael Koziol, Peter Fray	None	Home alone: is the rest of the world moving away from carbon pricing?	Thursday, July 11, 2013 at 9:01 a.m.	None	['None']
vogo-00452	Statement: About 21 percent of hate-crime victims in California two years ago were targeted based on their sexual orientation, Deputy District Attorney Oscar Garcia said Jan. 10 at a community meeting in Hillcrest.	determination: true	https://www.voiceofsandiego.org/topics/news/fact-check-whom-hate-crime-victimized/	Analysis: The attacks came merely based on a perceived characteristic: gender, race, religion, sexual orientation, disability or nationality. And in 2009, the state counted 1,321 victims.	None	None	None	None	Fact Check: Whom Hate Crime Victimized	January 13, 2011	None	['California']
pomt-02753	"Every major city which has a center of poverty is run by Democrats. Every major city."	mostly false	/punditfact/statements/2013/dec/15/newt-gingrich/new-gingrich-says-poverty-problems-are-tied-democr/	A New York Times investigation detailing the plight of more than 22,000 homeless children in New York City prompted a fierce discussion about poverty in the United States on ABC’s This Week -- and specifically who’s to blame. Robert Reich, a Democrat and former Labor Department secretary, said Republicans shoulder responsibility for blocking legislation supported by Democrats and President Barack Obama. "Baloney," responded former House Speaker Newt Gingrich. "Every major city which has a center of poverty is run by Democrats," Gingrich said. "Every major city." We can’t easily assess whether Democrats or Republicans are to blame for poverty in U.S. cities, but we can analyze the basic statistics to see if Gingrich's point was correct. (Gingrich did not respond to us.) To measure the accuracy of Gingrich’s comment, we isolated the largest 50 U.S. cities using 2012 U.S. Census Bureau data. We then calculated the percentage of people in each city who are living below the federal poverty line, thanks to this Governing magazine report that relied on Census Bureau data. From there, we created a list of the 20 biggest U.S. cities with the largest percentage of people living below the federal poverty level (about $11,500 for one person). And finally, we researched the political party of the mayor in each city. Comparing poverty rates and political affiliation in large U.S. cities City % of people below poverty level Mayor Political party Detroit, MI 42.3 David Bing Democrat Cleveland, OH 36.1 Frank Jackson Democrat Miami, FL 31.7 Tomás Regalado Republican Fresno, CA 31.5 Ashley Swearengin Republican Milwaukee, WI 29.9 Tom Barrett Democrat Memphis, TN 28.3 A C Wharton Democrat Philadelphia, PA 26.9 Michael Nutter Democrat Tucson, AZ 26.7 Jonathan Rothschild Democrat Atlanta, GA 25.8 Kasim Reed Democrat Baltimore, MD 24.8 Stephanie Rawlings-Blake Democrat Phoenix, AZ 24.1 Greg Stanton Democrat Chicago, IL 23.9 Rahm Emanuel Democrat Dallas, TX 23.9 Mike Rawlings Democrat Houston, TX 23.5 Annise Parker Democrat Sacramento, CA 23.4 Kevin Johnson Democrat Los Angeles, CA 23.3 Eric Garcetti Democrat Long Beach, CA 22.9 Bob Foster Democrat El Paso, TX 22.8 Oscar Leeser Democrat Minneapolis, MN 22.7 R.T. Rybak Democrat Indianapolis, IN 22.2 Gregory Ballard Republican As you can see, out of the top 5 poorest major cities, two are led by Republicans -- Miami and Fresno, Calif. When we expand that to the top 20, we find three Republican mayors. For the record, New York -- which prompted the discussion -- ranked 25th out of the top 50 cities. Current New York Mayor Michael Bloomberg has served as both a Republican and an independent. University of Michigan population studies professor Sheldon Danziger suggested analyzing state poverty levels and matching those with governors’ political ties would be more accurate than honing in on cities. Like we said at the outset, we’re staying away from drawing conclusions about poverty in U.S. cities and the political affiliation of their elected leader. We’re simply analyzing the statistics behind Gingrich’s comment. Our ruling Gingrich emphasized that every major, poor U.S. city is run by Democrats. We found two cities in the top 5 poorest, and three in the top 20, that have Republicans at the helm. Yes, most cities on the list are led by Democrats, but Gingrich said "every." As such, we rate his statement Mostly False. https://www.sharethefacts.co/share/4cfba731-6fa6-4ffe-8c24-c2fc2ae43b57	None	Newt Gingrich	None	None	None	2013-12-15T16:33:30	2013-12-15	['None']
pomt-07450	General Electric "hasn't really created any jobs in this country, doesn't pay any taxes, and they're making historic profits."	half-true	/ohio/statements/2011/apr/20/marcy-kaptur/rep-marcy-kaptur-says-ge-pays-no-taxes-and-creates/	Certain companies make natural targets for people who believe that multinational conglomerates game the United States tax system while the proverbial little guy can’t catch a break That’s why Rep. Marcy Kaptur brought up the names of certain companies while explaining her demand for fairness as Congress debated spending cuts. "I’m willing to support a package that is balanced," Kaptur, a Toledo Democrat, said during an April 6 interview on "On Point," a public radio show, when host Tom Ashbrook, asked what level of federal spending cuts and policy compromises she’d accept. Pointing to what she thinks is an imbalance, she cited the case of General Electric, "which hasn't really created any jobs in this country, doesn't pay any taxes and they're making historic profits." Her comments stood out because General Electric’s federal income taxes have been a matter of dispute. Did the Connecticut-based company, with $14.2 billion in earnings, avoid paying any U.S. corporate income taxes for 2010? A New York Times examination March 24 said so, noting in detail the tax-avoidance lengths -- all legal -- to which the company goes. Kaptur’s communications director, Steve Fought, says that Kaptur was referring to that article when making her comment. Yet that article has come under attack, and not just from GE. Another investigation, by the nonprofit journalism organization ProPublica and co-published with Fortune magazine, says the Times went too far. Due to various deductions, credits and an ace tax accounting team, GE got a $3.2 billion "tax benefit," both investigations found. But "tax benefit" is a financial term that is not the same as a tax refund or negative tax balance. So does GE "not pay any taxes," as Kaptur said? GE pays other kinds of taxes. But we believe that those following this issue -- especially public radio listeners -- knew that Kaptur meant income taxes. She was using a kind of shorthand that’s well known in public policy circles when discussing corporations’ avoidance and the way some shelter profits overseas. What is not disputed is that heavy losses from its financial unit, GE Capital, played a big role in helping GE avoid all U.S. income taxes for calendar year 2009. Forbes reported on this this last year and GE told us in an e-mail that "the total company lost money on its U.S. operations" in 2009. But Forbes suggests the Times was wrong about GE’s taxes for 2010. The Columbia Journalism Review sides with the Times, however. And Henry Blodget, a financial blogger and analyst who runs Business Insider, concludes that "GE is still trying to find a way, any way, to talk its way out of this." Our own discussions by phone and e-mail with GE spokeswoman Anne Eisele may illustrate why this is so hard to pin down. Eisele said in an e-mail: "We will file our 2010 tax returns by September. We expect to have a small, positive U.S. federal income tax liability." The figures reported elsewhere are based on pre-payments and projections. But that’s not quite the same as what GE said in a recent web statement: "GE paid significant U.S. income tax in 2010 and in total from 2006-2010." And AFP, an international wire service, reported that when it inquired about the dispute, Eisele replied in an e-mail saying, "GE did not pay U.S. federal taxes last year because we did not owe any." Confused? Add to that confusion something Eisele told us: "In 2010, GE paid significant federal income taxes for prior years." Presumably, that would mean GE paid taxes during 2010, but not for the 2010 tax year -- and presumably not for 2009 because GE reported that it lost money on U.S. operations that year. GE is not legally obligated to say what it actually paid or didn’t. You could put GE’s statements together like a jigsaw puzzle and the pieces seem to fit, but the statements are nuanced, qualified and at times legalistic. Given all this, we are going to hold this part of Kaptur’s claim in reserve. We’ll come back to it if the picture gets clearer. But what about Kaptur’s claim that GE "hasn’t really created any jobs in this country?" We turned to what we thought would be a reliable measure: GE’s annual 10-K filing, a self-reported, audited examination of its performance that it turns in to the Securities and Exchange Commission. We also looked at some of its annual reports to investors. In 2010, GE had 133,000 employees in the United States. In 2004, it had 165,000. The declines occurred every year, totaling 32,000 jobs lost in six years. If you went back even further you’d see more domestic job shedding. Meantime, the company’s foreign employment has shot upward. In 1996, GE had 84,000 workers in foreign countries. The number reached 172,000 by 2007 before dipping to 154,000 in 2010. GE itself has said it: There were growth opportunities abroad. Thousands of these job losses were the result of layoffs. Eisele attributed about 4,000 of them to the financial crisis and its effect on GE Capital. But she also said that since the beginning of 2009, "GE has announced plans to create nearly 7,000 new U.S. manufacturing jobs through 2013." She provided us with a list of those announcements, which listed 6,465 new jobs with GE plus others in support of a GE-related smart energy project. Furthermore, "GE's three largest industrial businesses (Energy, Aviation, and Healthcare) grew U.S. jobs 31% over the decade," Eisele said. But, even with these upcoming gains, GE will not employ as many people in the United States as it did in 2008. The expansion would create a blip, not a total comeback. Yet there is more to consider, Eisele said. About 33,000 jobs since 2004 are no longer on GE’s books because their divisions were sold or spun off, she said. "Those jobs weren't cut; they moved to other companies," she said. Add those 33,000 people back into the equation and the number of workers rises to 166,000. This math works in GE’s favor, because in 2001, GE reported 158,000 workers in the United States, and 165,000 in 2002. It gives credence to a GE assertion -- that if you factored in the dispositions, "GE's U.S. employment has increased from 2001 to 2010." But wait: It you decided to compare 2000 with 2010 -- going back just a year further -- a funny thing happens: GE winds up showing a loss again, even if you add those dispositions back in. We wanted a more precise accounting of job spin-offs by year so we could do a more exacting comparison, but Eisele said she did not have "that level of granularity" available. So how do we gauge Kaptur’s claim that General Electric "hasn’t really created any jobs in this country?" Using GE’s own filings to shareholders, Kaptur is correct. Backing out some of those losses because employees simply moved from GE’s books to successor companies’, the answer is: GE has mostly held steady since 2001 -- but not since 2000 or 1999. Getting precision beyond GE’s SEC filings requires, well, granularity. Kaptur made one more claim about GE -- that "they’re making historic profits." That’s false. GE reported $14.2 billion in continuing operations before taxes in 2010. But it was significantly higher in 2008, at $19.8 billion, and it was $27.52 billion in 2007. So, on the first part of Kaptur’s claim, the jury is still out. On the second part, GE’s self-reported numbers back her up. GE provided rough numbers that could point to a different conclusion, but it depends on the years selected. Short of much better detail -- if the company wants to go granular, we are here awaiting -- we go with the precise numbers the company reported to the SEC. But Kaptur is wrong on the third part of her claim. While $14.2 billion is a lot of money, it set no GE record. When arrows compete for opposite poles, the Truth-O-Meter turns to the only place it can: Half True. Comment on this item.	None	Marcy Kaptur	None	None	None	2011-04-20T06:00:00	2011-04-06	['None']
pomt-08873	"This is the first time since the Depression that unemployment has stayed above 9 percent for two consecutive years."	false	/truth-o-meter/statements/2010/aug/03/john-boehner/john-boehner-says-unemployment-has-exceeded-9-perc/	On the Aug. 1, 2010, edition of Fox News Sunday, House Minority Leader John Boehner, R-Ohio, tried to crystallize how bad the current job picture is. "This is the first time since the depression that unemployment has stayed above 9 percent for two consecutive years," Boehner told host Chris Wallace. We decided to check whether Boehner was right. We looked at the numbers from the Bureau of Labor Statistics, the federal agency responsible for calculating the national unemployment rate. It showed that unemployment has been 9 percent or higher for 14 months running, from May 2009 to June 2010. That's well short of the two years Boehner suggested. And before the downturn, it never got close to being as bad as Boehner claims. BLS' searchable figures go back to 1948, so we looked through the full data to find historical comparisons. Since 1948, there have only been two periods prior to the current stretch when unemployment exceeded 9 percent. There was a one-month blip in May 1975, and then a 19-month period between March 1982 and September 1983 when unemployment never dipped below 9 percent. Pre-1948 data is not as comprehensive, but a BLS study shows that things were far, far worse during the Great Depression. The estimated annual unemployment rates stayed above 9 percent for more than a decade -- from 1931 to 1941. Between 1932 and 1935, the unemployment rate exceeded 20 percent in each year. We considered the possibility that Boehner might have simply misspoken, intending to say that unemployment had exceeded 8 percent for two consecutive years. But that isn't correct either. If you go back a full two years, the unemployment rate in July 2008 was 5.8 percent. From today's vantage point, that seems like a whole lifetime ago. So any way you look at it, Boehner's statistic was wrong. We rate his statement False.	None	John Boehner	None	None	None	2010-08-03T12:28:01	2010-08-01	['None']
hoer-00508	Millions of Turkeys Recalled Due to Avian Virus	statirical reports	https://www.hoax-slayer.com/millions-turkeys-recalled-fake-news.shtml	None	None	None	Brett M. Christensen	None	Fake-News Story Claims Millions of Turkeys Recalled Due to Avian Virus	November 24, 2014	None	['None']
goop-00439	Jennifer Lopez Giving Alex Rodriguez Proposal Ultimatum?	0	https://www.gossipcop.com/jennifer-lopez-alex-rodriguez-proposal-ultimatum/	None	None	None	Shari Weiss	None	Jennifer Lopez Giving Alex Rodriguez Proposal Ultimatum?	10:03 am, August 17, 2018	None	['None']
snes-03272	The modern image of Santa Claus was created by the Coca-Cola Company.	false	https://www.snopes.com/fact-check/the-claus-that-refreshes/	None	Holidays	None	David Mikkelson	None	Did Coca-Cola Invent the Modern Image of Santa Claus?	18 December 2001	None	['The_Coca-Cola_Company']
pomt-14839	"Forty-five states allow open carry of firearms."	mostly true	/florida/statements/2015/nov/18/marion-hammer/there-are-45-states-allow-open-carry-handguns-form/	The former president of the National Rifle Association is defending bills in the Florida Legislature proposing the open carry of handguns, saying the vast majority of states already allow the practice. Marion Hammer, currently executive director of United Sportsmen of Florida, responded to criticism of SB 300 and its companion in the House, HB 163. In a column posted on the NRA’s Institute for Legislative Action website on Nov. 1, 2015, Hammer pointed out how many states allow open carry. "Forty-five (45) states allow open carry of firearms," she wrote. "Varying restrictions on open carry in some states does not alter the fact that 45 states allow open carry." Hammer was refuting Pinellas County Sheriff Bob Gualtieri, who is the Florida Sheriffs Association Legislative Committee chairman. Gualtieri, whose group opposes the bills, previously told the Palm Beach Post it’s not really accurate to say those 45 states allow open carry because there are various rules and restrictions on the practice. PolitiFact Florida decided to get to the bottom of just how many states do let you carry guns openly in public. Laws across states The bills filed in the state Legislature would allow anyone with a valid concealed weapons permit to also carry their handgun openly, a practice currently prohibited by law. Obtaining a license for concealed carry already includes requirements for registration, fingerprinting and firearm training. Florida has about 1.4 million concealed weapon permit holders. Both bills are pending approval by committees before the 2016 legislative session. Hammer told PolitiFact Florida that her figure came from the NRA’s own research of state laws. According to that analysis, there are four other states that prohibit handgun open carry in public places like Florida — California, Illinois, New York and South Carolina. The District of Columbia does not allow it, either. Hammer is equating the lack of an outright ban in other states with the other 45 states allowing the practice, but it isn’t quite that cut and dried. There are different rules and restrictions in different places, and some so-called open carry states can be very specific about what’s required. The Florida bills address the open carry of handguns, so that's the context of Hammer's column. There are other states that allow the open carry of handguns while restricting long guns, such as rifles and shotguns. The Law Center to Prevent Gun Violence agrees with the NRA on the same five states that prohibit open carry. But the center points out that Massachusetts, Minnesota and New Jersey prohibit the open carry of long guns, just as Florida, California, Illinois and D.C. do. But New York and South Carolina allow open carry for long guns, while preventing it for handguns. So Hammer’s statement that 45 states allow the open carry of firearms, period, is imprecise. Further, 15 states require a permit or license to open carry, while eight more have other restrictions on how, when or where you are allowed to do so. Some municipalities restrict open carry in ways their state doesn’t. In Pennsylvania, open carry is generally allowed without a license, but Philadelphia does require a license. There are even more caveats about specific states and where they land on the open carry spectrum. For example, gun rights group OpenCarry.org doesn’t include Texas on its list of open carry states, because its recently passed law doesn’t take effect until Jan. 1, 2016. Like Florida’s proposed change, the state’s concealed carry license will become an open carry license for handguns as well. There are also states that could be categorized differently depending on how you interpret the local laws. The NRA’s Institute for Legislative Action noted Arkansas is hard to categorize. The state decriminalized the open or concealed carry of a loaded handgun in 2013, but the state’s ban was not repealed. Attorney General Leslie Rutledge said in a nonbinding opinion that the law was intended to protect people traveling through or across the state, even though open carry was still technically against the law. The Law Center to Prevent Gun Violence notes you generally can’t carry openly or concealed in Arkansas with the gun "readily available for use with a purpose to employ (it) as a weapon against a person." All the groups we consulted agreed California is not an open-carry state because it banned open carry of loaded handguns starting in 2012, but there’s still more to the story. If you live in a California county with less than 200,000 people, you can ask the local sheriff or police chief to give you an open-carry license at his or her discretion. Of course, the license is only good for that county, but there’s wiggle room in saying California prohibits open carry. Our ruling Hammer said, "Forty-five states allow open carry of firearms." Groups both for and against stricter gun laws told us there are five states that have laws banning open carry for handguns: California, Florida, Illinois, New York and South Carolina. It’s worth remembering, however, that the laws in some open-carry states are not as permissive as Hammer makes it seem. Several states have restrictions on the open carry of certain types of firearms, and in some places the rules are stricter than others. We rate Hammer’s statement Mostly True.	None	Marion Hammer	None	None	None	2015-11-18T17:26:06	2015-11-01	['None']
pomt-05506	The "Buffett rule" "raises virtually no money, maybe a day and a half of our borrowing per year."	mostly true	/rhode-island/statements/2012/apr/15/barry-hinckley/republican-senate-candidate-barry-hinckley-says-bu/	When Mitt Romney was in Rhode Island last week as part of his campaign for the Republican presidential nomination, GOP Senate candidate Benjamin "Barry" Hinckley III asked him a question about the Obama administration’s effort to raise taxes on the wealthy. Hinckley -- who is challenging Democratic U.S. Sen. Sheldon Whitehouse, the lead sponsor of the so-called "Buffet Rule" legislation -- asked how Romney would respond to the tax plan. As part of his introduction to the question, Hinckley dismissed the bill as part of the "politics of envy" and described it as "a plan that is so obviously political because it raises virtually no money, maybe a day and a half of our borrowing per year." The bill, which is officially known as the Paying a Fair Share Act, would increase the income tax rate on those who earn more than $1 million annually to 30 percent. It was inspired by billionaire investor Warren Buffett, who has said it is unfair that he is able to use tax loopholes to pay a lower effective rate than his secretary. The Senate is set to vote on the bill Monday. Other opponents of the legislation have questioned how much money it would actually raise and whether it would make a dent in the national debt. But does the amount really correspond to just "a day and a half" of what the United States borrows annually? Hinckley’s statement relies on two numbers -- how much the nation borrows on a daily basis and how much the Buffet rule would raise per year. While we waited to hear back from Hinckley’s campaign, we started researching the issue, starting with what the federal government borrows to cover the national debt, a subject we have explored before. PolitiFact Florida and PolitiFact Georgia also have all written pieces on the national debt and what it works out to per day. We’ll use the same rationale as those items from 2011 but update the numbers. The national debt is the total amount of money owed by the federal government to creditors who have loaned the government money. That debt has grown by an average of $4.2 billion per day since January 2009. The rate has slowed down more recently. Since January 2012, the average daily increase has been about $3.9 billion. The total debt stood at $15.6 trillion as of April 11, according to the U.S. Department of the Treasury. As Politifact Florida made clear, the government does not borrow money every day to stay afloat. Rather, it does so by periodically auctioning bonds. But the logic of calculating the borrowing per day is reasonable. For our purposes, we’ll use a rate of borrowing of $3.9 billion per day. The second part of Hinckley’s statement -- how much the Buffett rule would raise -- is based on a projection from Congress’ Joint Committee on Taxation, according to Whitehouse spokesman Seth Larson. The committee estimated that increasing the tax rate paid by the wealthiest Americans would raise $47 billion over 10 years, or $4.7 billion a year. But that estimate is based on a comparison to the "current law baseline," which assumes the full expiration of the Bush tax cuts. If the Bush tax cuts are extended -- a distinct possibility with a Republican-controlled House -- then the Buffet rule would raise $160 billion over 10 years, or $16 billion a year. Both are valid estimates. "They’re two separate projections based on two different scenarios," said Larson. A spokesman for Hinckley said that the candidate used the $4.7 billion figure and a range of estimates for borrowing that, at the high end, is nearly identical to our number. So if we divide $4.7 billion by $3.9 billion, we get 1.2, or the equivalent of 1 day and about 5 hours. That’s actually less than a day and a half. If we use the $16 billion figure, we calculated the Buffet rule would raise the equivalent of about four days of the nation’s borrowing. Our ruling Senate candidate Barry Hinckley says the Buffett rule would annually raise only "a day and a half" of what the federal government borrows every year. Our calculations yield a number closer to a day and a quarter, which would actually bolster Hinckley’s point that the tax plan raises "virtually no money." In relative terms, he may have a point, but $4.7 billion is not a small amount of money. (Rhode Island’s total budget is $7.7 billion.) Moreover, by another estimate, increasing taxes on the wealthy could raise $16 billion a year, or the equivalent of four days of the nation’s borrowing. Because of that issue and others related to calculating the national debt per day, Hinckley’s is not a perfect comparison. Because the statement needs clarification, we rate it Mostly True. (Get updates from PolitiFactRI on Twitter. To comment or offer your ruling, visit us on our PolitiFact Rhode Island Facebook page.)	None	Barry Hinckley	None	None	None	2012-04-15T06:00:00	2012-04-11	['None']
