abbc-00156	Food statistics released annually by the Department of Agriculture show that in 2011-12, the latest survey year, Japan was the number one importer of Australian food, taking just under 15 per cent, although that number has been steadily declining for the past decade.	in-the-green	http://www.abc.net.au/news/2014-08-31/australia-not-the-food-bowl-of-asia/5680282	Food statistics released annually by the Department of Agriculture show that in 2011-12, the latest survey year, Japan was the number one importer of Australian food, taking just under 15 per cent, although that number has been steadily declining for the past decade.	['food-and-beverage', 'business-economics-and-finance', 'industry', 'rural', 'food-processing', 'federal-government', 'nationals', 'political-parties', 'government-and-politics', 'australia']	None	None	['food-and-beverage', 'business-economics-and-finance', 'industry', 'rural', 'food-processing', 'federal-government', 'nationals', 'political-parties', 'government-and-politics', 'australia']	Fact check: Will Australia ever be the 'food bowl of Asia'?	Mon 1 Sep 2014, 2:38am	None	['Japan', 'Australia']
abbc-00021	During his 2017 federal budget speech, Treasurer Scott Morrison told the House of Representatives that "in higher education, we are launching a fairer system, with students asked to pay a bit more for their own education costs".	in-the-red	http://www.abc.net.au/news/2017-06-14/fact-check-do-taxpayers-subsidise-over-half-higher-education/8605406	Mr Morrison is incorrect. Undergraduate students in law, business and economics pay over 80 per cent of their course fees. Most postgraduate students pay their full course fees, as do most students enrolled at non-university higher education institutions. And there is more to the cost of higher education than course fees. Looking only at domestic undergraduate students at public universities, the Government would be justified in saying it subsidises more than half the fees per student on average. In addition, the taxpayer contribution to average costs includes carrying HECS or HELP loans from the Government that are not repaid by students. But it cannot be said that the Government subsidises more than half "the cost" of "each student's" higher education.	 ['scott-morrison', 'liberals', 'university-and-further-education', 'budget', 'australia']	None	None	['scott-morrison', 'liberals', 'university-and-further-education', 'budget', 'australia']	Fact check: Do Australian taxpayers subsidise over half the cost of each student's higher education?	Mon 16 Jul 2018, 2:30am	None	['None']
abbc-00217	As a battle rages over female representation within the Liberal Party, Prime Minister Scott Morrison has praised the Government's record in improving gender equality.	in-between	http://www.abc.net.au/news/2018-10-02/fact-check-gender-pay-gap/10302358	Mr Morrison's claim is overreach. His numbers check out, although they differ slightly to those from the government agency officially tasked with publishing the gender pay gap. However, they oversimplify what has happened to the gender pay gap in recent decades. When it comes to the role of government policy, the Government claims that job creation and economic growth were key drivers behind the lower pay gap. But experts told Fact Check a booming economy would likely correspond with a larger gender pay gap, as had occurred during the mining boom when men's wages rose faster relative to women's. Experts said the current government could not claim credit for decreasing the pay gap, and that the only government measure that may be responsible for narrowing the gap was a policy legislated by the former Labor government.	['women', 'gender-roles', 'liberals', 'australia']	None	None	['women', 'gender-roles', 'liberals', 'australia']	Fact check: Has the gender pay gap shrunk under the Coalition Government's policies?	Mon 1 Oct 2018, 11:02pm	None	['None']
abbc-00040	The claim: Opposition Leader Bill Shorten says nine out of 10 Australians spend more than 90 minutes a day commuting to work.	in-the-red	http://www.abc.net.au/news/2015-07-09/commuting-times-travel-shorten/6592510	The claim: Opposition Leader Bill Shorten says nine out of 10 Australians spend more than 90 minutes a day commuting to work.	['rail-transport', 'road-transport', 'transport', 'population-and-demographics', 'bill-shorten', 'alp', 'australia']	None	None	['rail-transport', 'road-transport', 'transport', 'population-and-demographics', 'bill-shorten', 'alp', 'australia']	Fact check: Do nine in 10 Australians spend more than 90 minutes a day commuting?	Thu 3 Mar 2016, 1:36am	None	['Bill_Shorten']
abbc-00158	The claim: Kevin Andrews says the disability support pension is a 'set and forget' payment.	in-the-green	http://www.abc.net.au/news/2014-08-05/is-the-disability-support-pension-a-set-and-forget-payment/5581884	The claim: Kevin Andrews says the disability support pension is a 'set and forget' payment.	['federal-government', 'welfare', 'australia']	None	None	['federal-government', 'welfare', 'australia']	Fact check: Is the disability support pension a 'set and forget' payment?	Tue 12 Aug 2014, 4:06am	None	['None']
abbc-00010	A war of words has broken out in Tasmania over how many jobs would be lost if poker machines are stripped from pubs and clubs — a promise made by Labor ahead of the state election on March 3.	in-the-red	http://www.abc.net.au/news/2018-02-23/fact-check-gambling-jobs-tasmania/9454362	Mr Gutwein is wrong. Tasmania's gaming industry did not say thousands of jobs would be lost. The Treasurer relied on a gaming industry survey, which predicted 1,038 jobs would be lost. He also relied on the gaming industry's rough calculation that, in total, 5,100 jobs would be "affected" — meaning jobs would be impacted through reduced hours, changed duties or lost altogether. Experts have called into question the methodology of the gaming industry's survey. And, in an unusual admission, a gaming industry representative told Fact Check the industry was aware that some people engaged in public debate had misinterpreted the numbers — wrongly believing that about 5,100 jobs would be lost, when in fact the survey had indicated only 1,038 would go. He acknowledged the misrepresentation had not been corrected on the public record. A report commissioned by the Tasmanian Department of Treasury and Finance says reliable data on employment in the gambling industry are not collected by governments or industry. These numbers indicate gaming-related employment levels in pubs and clubs run in the hundreds of jobs rather than thousands. The Treasury report refers to a number of other studies that have examined the extent of employment in Tasmania's gambling industry, either calculating job numbers or full-time equivalents. Such calculations take into account the numbers of full-time jobs and part-time jobs. These studies also indicate that employment in the gaming industry totals hundreds of jobs rather than thousands.	['gambling', 'hospitality', 'liberals', 'tas']	None	None	['gambling', 'hospitality', 'liberals', 'tas']	Fact check: Will removing poker machines from Tasmanian pubs and clubs cost thousands of jobs?	Thu 12 Jul 2018, 2:20am	None	['Tasmania', 'Australian_Labor_Party']
abbc-00405	The claim: Kim Carr says economic modelling shows it would cost more money to lose the car industry than it would to subsidise it.	in-between	http://www.abc.net.au/news/2013-11-15/kim-carr-car-industry-cost/5075988	The claim: Kim Carr says economic modelling shows it would cost more money to lose the car industry than it would to subsidise it.	['manufacturing', 'alp', 'federal-government', 'australia']	None	None	['manufacturing', 'alp', 'federal-government', 'australia']	Would losing the car industry cost more than maintaining it, as Kim Carr claims?	Fri 22 Nov 2013, 9:14am	None	['None']
abbc-00407	The claim: Tony Abbott says the Opposition must respect the Government's mandate to overturn the carbon tax.	in-between	http://www.abc.net.au/news/2013-11-13/abbott-government-mandate-carbon-tax/5085340	The claim: Tony Abbott says the Opposition must respect the Government's mandate to overturn the carbon tax.	['liberals', 'federal-parliament', 'abbott-tony', 'environmental-policy', 'australia']	None	None	['liberals', 'federal-parliament', 'abbott-tony', 'environmental-policy', 'australia']	Does the Abbott Government have a mandate to overturn the carbon tax?	Mon 3 Feb 2014, 7:44am	None	['Tony_Abbott']
abbc-00426	The claim: Penny Wong says there is a $2.4 billion hole in the Coalition's costing of its plan to shed 12,000 public service jobs.	in-between	http://www.abc.net.au/news/2013-09-01/penny-wong-selective-in-jobs-attack-on-coalition/4924562	The claim: Penny Wong says there is a $2.4 billion hole in the Coalition's costing of its plan to shed 12,000 public service jobs.	['federal-government', 'federal-elections', 'business-economics-and-finance', 'unemployment', 'alp', 'australia']	None	None	['federal-government', 'federal-elections', 'business-economics-and-finance', 'unemployment', 'alp', 'australia']	Penny Wong selective in jobs attack on Coalition	Mon 9 Sep 2013, 2:46am	None	['Penny_Wong', 'Coalition_(Australia)']
abbc-00384	On August 22, 2013, Tony Abbott and then opposition health spokesman Peter Dutton launched the Coalition's "policy to support Australia's health system".	in-between	http://www.abc.net.au/news/2014-07-27/bowel-cancer-screening-promise-check/5518270	None	['health-policy', 'bowel-and-rectal-cancer', 'diseases-and-disorders', 'abbott-tony', 'liberals', 'federal-government', 'australia']	None	None	['health-policy', 'bowel-and-rectal-cancer', 'diseases-and-disorders', 'abbott-tony', 'liberals', 'federal-government', 'australia']	Promise check: Invest $46 million to bring forward biennial bowel cancer screening	Sun 8 May 2016, 7:37am	None	['Tony_Abbott', 'Australia', 'Coalition_(Australia)']
abbc-00165	The Coalition's National Broadband Network plan presented to voters before the 2013 federal election promised three reviews into aspects of the NBN infrastructure project.	in-the-green	http://www.abc.net.au/news/2014-07-27/nbn-reviews-promise-check/5546266	None	['information-and-communication', 'federal-government', 'liberals', 'australia']	None	None	['information-and-communication', 'federal-government', 'liberals', 'australia']	Promise check: Initiate three reviews into the National Broadband Network	Sun 8 May 2016, 7:37am	None	['National_Broadband_Network']
abbc-00109	Palmer United Party founder Clive Palmer says infant mortality rates are higher among Indigenous Australians than in Africa, Asia or South America.	in-the-red	http://www.abc.net.au/news/2013-08-26/clive-palmer-wrong-on-infant-mortality-rates/4912238	None	['infant-health', 'health', 'federal-government', 'federal-elections', 'clive-palmer', 'indigenous-aboriginal-and-torres-strait-islander', 'minor-parties', 'australia']	None	None	['infant-health', 'health', 'federal-government', 'federal-elections', 'clive-palmer', 'indigenous-aboriginal-and-torres-strait-islander', 'minor-parties', 'australia']	Clive Palmer wrong on infant mortality rates	Tue 17 Sep 2013, 2:33am	None	['Asia', 'Africa', 'South_America', 'Indigenous_Australians']
abbc-00060	The claim: Clive Palmer says it is a "statistical fact" that over 50 per cent of Australians will be dead by the time they get access to their super.	in-the-red	http://www.abc.net.au/news/2014-09-09/clive-palmer-wrong-superannuation-access/5721968	The claim: Clive Palmer says it is a "statistical fact" that over 50 per cent of Australians will be dead by the time they get access to their super.	['clive-palmer', 'business-economics-and-finance', 'superannuation', 'federal-parliament', 'federal-government', 'minor-parties', 'australia']	None	None	['clive-palmer', 'business-economics-and-finance', 'superannuation', 'federal-parliament', 'federal-government', 'minor-parties', 'australia']	Fact check: Will 50pc of Australians die before they can access their superannuation?	Tue 9 Sep 2014, 2:36am	None	['None']
abbc-00209	The claim: Rupert Murdoch says public workers in Australia earn more and take many more sick days than their private sector counterparts.	in-the-green	http://www.abc.net.au/news/2013-09-10/murdoch-public-sector-pay-sick-leave/4948644	The claim: Rupert Murdoch says public workers in Australia earn more and take many more sick days than their private sector counterparts.	['public-sector', 'government-and-politics', 'australia']	None	None	['public-sector', 'government-and-politics', 'australia']	Rupert Murdoch's public sector pay, sick leave tweet checks out	Wed 18 Sep 2013, 1:29am	None	['Australia', 'Rupert_Murdoch']
abbc-00238	The campaign for the March 17 South Australian state election is in full swing, with both major parties releasing extensive "plans" after drip-feeding the release of several other policies.	in-between	http://www.abc.net.au/news/2018-03-06/fact-check-election-has-labor-adopted-liberal-policies/9475898	Mr Marshall's claim is in the ballpark. His claim refers to five policies, but his spokesman, when approached by Fact Check, pointed to six policies that the Opposition claims Labor has poached. In four of the six cases, the Liberals did announce very similar policies ahead of Labor. The fourth case — a policy on home batteries — was first announced by the Liberals, and while Labor later announced an arguably more generous policy, it was not included in its 2017 "Energy Plan". When it comes to the other two cases, the record is mixed. The Liberals were the first party to promise a wide rollout of phonics testing, but this followed on from a trial in selected schools previously instituted by the Labor Government. It is arguable that the full rollout was an expected follow-on from the trial. The other policy the Liberal spokesman pointed to — a policy on drug rehabilitation orders — differs from Labor's proposal. And Labor says it is still considering the precise form its policy will take. It is also impossible to know whether Labor would have announced the same policies in the absence of earlier Liberal announcements, or exactly when it had finalised a specific policy. What is clear, however, is that the policies that the Liberals and Labor share only constitute a small proportion of all the policies and initiatives being proposed in the campaign.	 ['liberals', 'elections', 'sa']	None	None	['liberals', 'elections', 'sa']	Fact check: Has SA Labor adopted five of the Liberals' previously announced policies?	Thu 3 May 2018, 8:20am	None	['South_Australia']
abbc-00340	The claim: Joe Hockey says higher income people pay the most fuel tax, because poor people don't own cars or don't drive very far.	in-between	http://www.abc.net.au/news/2014-08-15/joe-hockey-poor-people-cars-claim-misleading/5671168	The claim: Joe Hockey says higher income people pay the most fuel tax, because poor people don't own cars or don't drive very far.	['hockey-joe', 'liberals', 'political-parties', 'federal-government', 'business-economics-and-finance', 'australia', 'wa', 'vic', 'tas', 'sa', 'qld', 'nt', 'nsw', 'act']	None	None	['hockey-joe', 'liberals', 'political-parties', 'federal-government', 'business-economics-and-finance', 'australia', 'wa', 'vic', 'tas', 'sa', 'qld', 'nt', 'nsw', 'act']	Fact check: Joe Hockey's 'poor people' don't have cars, don't drive far claim misleading	Tue 28 Oct 2014, 4:41am	None	['None']
abbc-00433	The claim: Julian Assange says Barack Obama has prosecuted more whistleblowers for espionage than all previous US presidents combined since 1917. He says the number was double.	in-between	http://www.abc.net.au/news/2013-08-16/assange-obama-whistleblower/4856762	The claim: Julian Assange says Barack Obama has prosecuted more whistleblowers for espionage than all previous US presidents combined since 1917. He says the number was double.	['world-politics', 'federal-elections', 'united-states']	None	None	['world-politics', 'federal-elections', 'united-states']	Julian Assange goes too far on Barack Obama's prosecutions against whistleblowers	Wed 21 Aug 2013, 8:23am	None	['Julian_Assange', 'Barack_Obama']
abbc-00330	"Building the Toowoomba Bypass is a priority for the Coalition," Nationals Leader Warren Truss told the Toowoomba Bypass Forum on February 8, 2013.	in-between	http://www.abc.net.au/news/2014-11-07/toowoomba-bypass-promise-check/5695282	None	['federal-government', 'liberals', 'government-and-politics', 'states-and-territories', 'regional-development', 'toowoomba-4350', 'qld']	None	None	['federal-government', 'liberals', 'government-and-politics', 'states-and-territories', 'regional-development', 'toowoomba-4350', 'qld']	Promise check: $700 million for the Toowoomba Second Range Crossing	Sun 8 May 2016, 8:08am	None	['None']
abbc-00025	Labor has released its 10-year economic plan, with Opposition Leader Bill Shorten promising to return the budget to balance in the 2020-21 financial year if elected.	in-the-red	http://www.abc.net.au/news/2016-06-14/fact-check-is-labor-responsible-for-a-record-deficit/7495860	Senator Cormann is wrong. This fact check is based on research from a previous claim on debt and deficit made by Deputy Liberal Leader Julie Bishop. Budget figures and historical data show that Labor inherited a surplus close to $20 billion, but the deficit they "turned that into" was far from a record. Experts told Fact Check that in order to make comparisons over time, deficits must be measured as a share of GDP, and the largest deficit as a share of GDP in Labor's last term was in 2009-2010 at 4.2 per cent. This pales in comparison with deficits sustained during World War II, which were over 20 per cent of GDP, and World War I, which were over 10 per cent.	['budget', 'federal-elections', 'liberals', 'australia']	None	None	['budget', 'federal-elections', 'liberals', 'australia']	Fact check: Was Labor responsible for 'a record deficit'?	Tue 14 Jun 2016, 3:06am	None	['Bill_Shorten']
abbc-00302	The claim: Labor's Richard Marles says whistleblower protection, which applies across the public service, also applies to workers at the Manus and Nauru detention centres.	in-between	http://www.abc.net.au/news/2015-08-03/whistleblowers-offshore-detention-fact-check/6633168	The claim: Labor's Richard Marles says whistleblower protection, which applies across the public service, also applies to workers at the Manus and Nauru detention centres.	['immigration', 'federal-government', 'alp', 'health-policy', 'healthcare-facilities']	None	None	['immigration', 'federal-government', 'alp', 'health-policy', 'healthcare-facilities']	Fact check: Are staff working in detention centres protected by whistleblower laws if they speak out?	Wed 2 Mar 2016, 7:08am	None	['Nauru']
abbc-00120	The Federal Government has all but confirmed it will be delivering personal income tax cuts in the upcoming May budget.	in-the-green	http://www.abc.net.au/news/2018-05-02/fact-check-is-tax-to-gdp-lower-now-than-howard-years/9705324	Mr Keating's claim checks out. At no stage "throughout" the Howard years was the tax to GDP ratio lower than the current 21.6 per cent. However, it is important to note that the comparison is somewhat clouded by the July 1, 2000 introduction of the GST, a federal tax which replaced several state-based taxes. On Treasury's current forecasts, the tax to GDP ratio is predicted to rise in coming years to levels well above the Howard years. However, Fact Check does not consider these forecasts, which will almost certainly be amended due to new policy decisions and changing economic conditions, to undermine Mr Keating's claim. The extent to which tax cuts are in Australia's best interests is a different question, and not the subject of this fact check.	['tax', 'economic-trends', 'australia']	None	None	['tax', 'economic-trends', 'australia']	Fact check: Is Australia's tax to GDP ratio lower now than it was throughout the Howard years?	Thu 12 Jul 2018, 2:38am	None	['None']
abbc-00240	The size of the public service features regularly in debates about privatisation and government debt, with solutions often focussing on staffing cuts.	in-between	http://www.abc.net.au/news/2018-02-19/fact-check-the-public-service-and-woolworths/9404588	Mr Leigh is on shaky ground. Measured by total employees, the Woolworths Group — including all of its Australian operations — employs more Australians than the federal public service. On the other hand, Woolworths supermarkets do not. The public service employed 152,095 people at the end of June 2017. This is the figure cited by Mr Leigh, which Fact Check accepts. When it comes to Woolworths, however, the numbers are less clear-cut. It appears the wider group employed around 183,500 people in Australia at the end of June 2017, while its Australian supermarkets currently employ 115,000 people. On that basis it is impossible to assess the data behind his claim. But in any case, experts contacted by Fact Check said the comparison makes little sense because it ignores substantial differences between public servants and retail workers, notably hours worked. They said a better measure would compare full-time equivalent staff, which takes these hours into account. The Commonwealth budget shows that in 2016-17 the federal public service employed 140,911 full-time equivalent staff. Woolworths declined to supply a full-time equivalent count. However, one can be estimated using retail industry data.	['public-sector', 'alp', 'australia']	None	None	['public-sector', 'alp', 'australia']	Fact check: Does the federal public service employ fewer people than Woolworths?	Thu 12 Jul 2018, 2:44am	None	['None']
abbc-00009	A regularly repeated claim in public debate is that Indigenous Australians were covered by a flora and fauna act, which did not classify them as human beings, and that this only changed when the constitution was amended following the 1967 referendum.	in-the-red	http://www.abc.net.au/news/2018-03-20/fact-check-flora-and-fauna-1967-referendum/9550650	Ms Clanton's claim is a myth. Aboriginal people in Australia have never been covered by a flora and fauna act, either under federal or state law. But despite several attempts by various people to set the record straight, the myth continues to circulate, perhaps because, as one academic told Fact Check, it "embodies elements of a deeper truth about discrimination". Although the claim has been repeated more frequently during the past 10 years, there is evidence to suggest the myth originated in the early 1970s. Both an expert consulted by Fact Check and a museum website in Western Australia suggest several factors have given rise to the notion that a flora and fauna act once existed. Also, a widespread and energetic campaign for a yes vote in the 1967 referendum played a crucial role in setting the conditions for the myth to emerge. Experts told Fact Check that the referendum involved "dry" technical amendments to the constitution relating to Indigenous Australians. As these were difficult to explain in a campaign-friendly way, campaigners for a yes vote instead pushed the idea of equal rights and justice for Aboriginal people. The hugely successful referendum was thereby imbued with a symbolism that further enriched the conditions for the myth to take root; that before the constitution was amended, Indigenous Australians were classified according to a flora and fauna act — a completely incorrect conclusion.	['indigenous-aboriginal-and-torres-strait-islander', 'indigenous-policy', 'rights', 'australia']	None	None	['indigenous-aboriginal-and-torres-strait-islander', 'indigenous-policy', 'rights', 'australia']	Fact check: Were Indigenous Australians classified under a flora and fauna act until the 1967 referendum?	Thu 12 Jul 2018, 2:18am	None	['None']
abbc-00026	Labor is going to the election with ambitious policies on reducing carbon emissions and increasing renewable energy.	in-the-red	http://www.abc.net.au/news/2016-06-08/fact-check-do-emissions-always-rise-under-the-coalition/7466354	NSW Labor's advertisement is misleading. The notion that emissions never fell under the Howard government is shown in the advertisement itself to be inaccurate. It is also inaccurate when earlier years of the Howard government are included. The idea that emissions only rise under Liberal governments is disproved by more recent data about emissions under the Rudd-Gillard government that was available when the advertisement was published, and by emissions data under the Hawke-Keating government. Since 1990, emissions rose in 9 of the 13 years the Liberals were in government, compared with three of the 12 years Labor held government. Experts say that with the exception of the carbon tax, factors outside federal government policy have had more of an impact on carbon emissions.	['environment', 'climate-change', 'environmental-policy', 'land-clearing', 'alp', 'pollution', 'australia']	None	None	['environment', 'climate-change', 'environmental-policy', 'land-clearing', 'alp', 'pollution', 'australia']	Fact check: Do carbon emissions always rise under the Coalition?	Wed 8 Jun 2016, 1:47am	None	['None']
abbc-00312	The claim: Victorian Premier Daniel Andrews says about 80,000 Victorians used the drug ice in the previous year.	in-between	http://www.abc.net.au/news/2015-04-07/ice-users-in-victoria/6346708	The claim: Victorian Premier Daniel Andrews says about 80,000 Victorians used the drug ice in the previous year.	['drug-use', 'vic']	None	None	['drug-use', 'vic']	Fact check: Are 80,000 Victorians using ice?	Tue 7 Apr 2015, 2:46am	None	['None']
abbc-00286	Many Australians head to the beach at summer, but the spectre of shark attack is never far away.	in-between	http://www.abc.net.au/news/2015-12-23/shark-attacks-smart-drum-lines-fact-check/7030538	Mr Kennedy's claim is overreach. Smart drum lines are a new technology, untested in the Australian environment. But the traditional drum lines upon which smart drum lines are based are proven to reduce the incidence of shark attack. Although some of the available evidence relates to joint use of drum lines and nets, it cannot be said with certainty that the smart drum lines will not make the beach safer. Smart drum lines do result in shark deaths and put other marine life at risk, although they also allow the possibility of officers attending to set free animals that have been caught. And as Mr Kennedy acknowledged in the same interview, the threat to wildlife from drum lines is less than that of the nets already deployed in NSW.	 ['environment', 'shark', 'oceans-and-reefs', 'marine-biology', 'conservation', 'states-and-territories', 'australia', 'nsw', 'coffs-harbour-2450', 'qld', 'france', 'south-africa', 'reunion', 'ballina-2478']	None	None	['environment', 'shark', 'oceans-and-reefs', 'marine-biology', 'conservation', 'states-and-territories', 'australia', 'nsw', 'coffs-harbour-2450', 'qld', 'france', 'south-africa', 'reunion', 'ballina-2478']	Fact Check: Are smart drum lines just a PR exercise?	Thu 3 Mar 2016, 1:07am	None	['None']
abbc-00029	"We are not in caretaker mode yet," Industry Minister Christopher Pyne said at a doorstop interview on May 12, 2016, ahead of a defence industry roundtable in Adelaide.	in-the-red	http://www.abc.net.au/news/2016-05-12/fact-check-is-the-government-not-yet-in-caretaker-mode/7409042	None	['federal-elections', 'liberals', 'australia']	None	None	['federal-elections', 'liberals', 'australia']	Fact check: Is the Government not yet in caretaker mode?	Thu 12 May 2016, 9:13am	None	['Adelaide', 'May_12']
abbc-00193	The claim: Opposition Leader Bill Shorten says the Coalition has broken its election promise that no school will be worse off than it would have been under Labor's Gonski funding plans.	in-the-green	http://www.abc.net.au/news/2013-12-08/bill-shorten-correct-on-coalition-school-funding-promise/5135064	The claim: Opposition Leader Bill Shorten says the Coalition has broken its election promise that no school will be worse off than it would have been under Labor's Gonski funding plans.	['schools', 'educational-resources', 'education', 'federal-government', 'alp', 'bill-shorten', 'australia']	None	None	['schools', 'educational-resources', 'education', 'federal-government', 'alp', 'bill-shorten', 'australia']	Impossible to guarantee no school will be worse off under Coalition funding arrangements	Mon 16 Dec 2013, 1:46am	None	['Bill_Shorten', 'Coalition_(Australia)', 'Australian_Labor_Party']
abbc-00097	The claim: Former NSW public prosecutor Nicholas Cowdery says Queensland's tough new bikie legislation would be "totally impossible" to pass in the ACT and Victoria, where human rights charters are in place.	in-the-red	http://www.abc.net.au/news/2013-11-08/queensland-bikie-laws-nicholas-cowdery/5068448	The claim: Former NSW public prosecutor Nicholas Cowdery says Queensland's tough new bikie legislation would be "totally impossible" to pass in the ACT and Victoria, where human rights charters are in place.	['law-crime-and-justice', 'states-and-territories', 'federal-government', 'australia', 'nsw', 'act', 'qld', 'vic']	None	None	['law-crime-and-justice', 'states-and-territories', 'federal-government', 'australia', 'nsw', 'act', 'qld', 'vic']	Are Queensland's new bikie laws too harsh to survive in other states and territories?	Fri 15 Nov 2013, 3:18am	None	['Victoria_(Australia)', 'Queensland', 'Australian_Capital_Territory', 'New_South_Wales']
abbc-00246	Social Services Minister Christian Porter says the Government has been reining in the Newstart program, the main form of income support for jobseekers.	in-between	http://www.abc.net.au/news/2017-11-17/fact-check-newstart-labor-coalition-spending/9111150	Mr Porter's claim is spin. A Fact Check analysis of departmental annual reports shows that over six Labor budget years Newstart spending increased at an annual average pace of 13.8 per cent, compared with 3.5 per cent so far under the Coalition. This more or less accords with Mr Porter's figures. However, it is a stretch for Mr Porter to suggest that in contrast to Labor's "massive failure" the difference reflects the Coalition's very hard work. Rather, as experts contacted by Fact Check noted, the rise in Newstart spending under Labor initially reflected a rise in unemployment linked to the Global Financial Crisis — a factor beyond the Australian government's control — and later was affected by policy decisions designed to save the budget money, including shifting tens of thousands of single parents from the Parenting Payment (single) to the less generous Newstart. As experts have noted, this led to lower spending on the Parenting Payment (single) allowance, but higher spending on Newstart. The net result was a substantial saving to the budget. In addition, there is no evidence to show that people have been making the transition from Newstart to employment more quickly under the Coalition. The latest Department of Social Services figures show that Newstart recipients are exiting the payment at a slower rate than they were in any of Labor's six budget years.	['welfare', 'work', 'liberals', 'australia']	None	None	['welfare', 'work', 'liberals', 'australia']	Fact check: Is Newstart spending growth lower under the Coalition and are recipients moving off it faster?	Thu 22 Feb 2018, 11:57pm	None	['None']
abbc-00062	The claim: Rupert Murdoch says the North Pole is melting "a bit" but the South Pole is getting bigger.	in-the-red	http://www.abc.net.au/news/2014-08-12/rupert-murdoch-misleading-north-south-poles/5604656	The claim: Rupert Murdoch says the North Pole is melting "a bit" but the South Pole is getting bigger.	['environment', 'climate-change', 'antarctica', 'australia']	None	None	['environment', 'climate-change', 'antarctica', 'australia']	Fact check: Rupert Murdoch misleading on North and South Poles	Tue 12 Aug 2014, 3:59am	None	['Rupert_Murdoch', 'North_Pole', 'South_Pole']
abbc-00298	The claim: Independent federal MP Andrew Wilkie says that "it is illegal for Australia to bomb in Syria" because governments can't bomb a sovereign state which poses no threat to other countries.	in-between	http://www.abc.net.au/news/2015-09-18/is-bombing-in-syria-illegal-fact-check/6765386	The claim: Independent federal MP Andrew Wilkie says that "it is illegal for Australia to bomb in Syria" because governments can't bomb a sovereign state which poses no threat to other countries.	['international-law', 'world-politics', 'unrest-conflict-and-war', 'syrian-arab-republic']	None	None	['international-law', 'world-politics', 'unrest-conflict-and-war', 'syrian-arab-republic']	Fact check: Is it illegal for Australia to bomb Islamic State in Syria?	Fri 23 Oct 2015, 2:04am	None	['Syria', 'Australia']
abbc-00417	The claim: Investment strategist Paul Schulte says Australian banks are lending too much money.	in-between	http://www.abc.net.au/news/2013-09-20/schulte-house-bubble/4969228	The claim: Investment strategist Paul Schulte says Australian banks are lending too much money.	['housing', 'housing-industry', 'banking', 'australia']	None	None	['housing', 'housing-industry', 'banking', 'australia']	Concern Australian bank lending 'exceptionally high' is overblown	Fri 20 Sep 2013, 9:23am	None	['Australia']
abbc-00411	The claim: Andrea Slattery says there is no evidence self-managed super funds are making reckless residential property purchases.	in-between	http://www.abc.net.au/news/2013-10-21/financial-advisers-superannuation-property-risks/5012392	The claim: Andrea Slattery says there is no evidence self-managed super funds are making reckless residential property purchases.	['superannuation', 'housing', 'tax', 'housing-industry', 'australia']	None	None	['superannuation', 'housing', 'tax', 'housing-industry', 'australia']	Financial advisers not telling the full story on superannuation property risks	Wed 23 Oct 2013, 8:12am	None	['None']
abbc-00342	In his campaign launch speech on August 25, 2013, Tony Abbott pledged: "We'll build a stronger economy so everyone can get ahead. We'll scrap the carbon tax so your family will be $550 a year better off. We'll get the budget back under control by ending Labor's waste. We'll stop the boats."	in-between	http://www.abc.net.au/news/2014-07-27/we-will-stop-the-boats-promise-check/5474206	None	['scott-morrison', 'immigration', 'federal-government', 'liberals', 'australia']	None	None	['scott-morrison', 'immigration', 'federal-government', 'liberals', 'australia']	Promise check: We will stop the boats	Sun 8 May 2016, 7:37am	None	['Tony_Abbott', 'Australian_Labor_Party']
abbc-00420	The claim: Christine Milne says the Coalition's 'tent city' on Nauru will cost $1.9 billion over four years.	in-between	http://www.abc.net.au/news/2013-09-06/milne-nauru-tent-city-costings/4938932	The claim: Christine Milne says the Coalition's 'tent city' on Nauru will cost $1.9 billion over four years.	['greens', 'federal-government', 'us-elections', 'immigration', 'christine-milne', 'australia']	None	None	['greens', 'federal-government', 'us-elections', 'immigration', 'christine-milne', 'australia']	Christine Milne in the ballpark on cost of Coalition's Nauru tent city	Fri 6 Sep 2013, 10:51am	None	['Coalition_(Australia)', 'Christine_Milne', 'Nauru']
abbc-00028	Family Tax Benefit Part A (FTB-A): a per-child payment to those with dependent children (up to 19 years of age), paid at a sliding scale dependant on income and number of children. The payment starts to cut out at a family income of $101,872 (for a 1 child family).	in-the-red	http://www.abc.net.au/news/2016-05-13/fact-check-bill-shorten-budget-2016/7400702	Family Tax Benefit Part A (FTB-A): a per-child payment to those with dependent children (up to 19 years of age), paid at a sliding scale dependant on income and number of children. The payment starts to cut out at a family income of $101,872 (for a 1 child family).	['budget', 'government-and-politics', 'welfare', 'family', 'children', 'tax', 'bill-shorten', 'alp', 'australia']	None	None	['budget', 'government-and-politics', 'welfare', 'family', 'children', 'tax', 'bill-shorten', 'alp', 'australia']	Fact check: Did the budget take from working mums and give tax cuts to millionaires?	Fri 13 May 2016, 1:26am	None	['None']
